#{"t_start": 1768594087.1687405, "env_id": "None"}
r,l,t
160.143127,151,1283.974226
178.994421,81,1313.439474
132.639029,60,1313.861566
142.821338,69,1314.324509
216.422238,141,1315.394455
123.167604,49,1315.711828
116.094687,74,1316.887883
218.750812,144,1317.964598
179.555916,65,1318.466545
215.898212,131,1319.429263
172.064585,132,1320.4105
197.764658,150,1321.54775
131.315015,55,1322.002957
166.187391,143,1322.970226
180.006581,142,1324.022857
150.198915,59,1324.443531
127.472825,53,1324.814302
123.017909,90,1325.513459
218.631471,168,1326.752275
212.775745,148,1327.832059
213.846261,158,1357.598575
276.24169,159,1358.69196
120.848268,44,1359.044973
214.252308,142,1360.094565
178.25847,149,1361.428522
240.502681,154,1362.689915
223.024351,138,1363.752146
159.228486,70,1364.268238
180.247835,132,1365.178452
256.23253,153,1366.355003
194.703005,154,1367.484037
242.690439,142,1368.618731
220.755017,156,1369.71382
146.999282,67,1370.289987
242.689079,128,1371.232805
164.657673,143,1372.252945
214.57244,140,1402.383262
184.112233,63,1402.762544
211.02857,133,1403.752539
193.030668,135,1404.756621
187.129686,73,1405.267818
238.961204,162,1406.512157
236.459765,148,1407.527057
188.275458,76,1408.147634
215.81305,129,1409.103806
234.850131,148,1410.218558
174.403519,66,1410.675267
236.72603,152,1411.783331
189.690071,96,1412.549152
140.892191,125,1413.484501
138.144529,100,1414.163457
177.756892,142,1415.261262
253.437642,129,1416.197399
244.081142,150,1446.432431
148.809701,63,1446.828295
170.425498,74,1447.319802
216.17783,114,1448.193701
210.455846,123,1449.100735
214.486394,141,1450.19059
214.69946,146,1451.253834
202.927828,146,1452.314273
142.600152,57,1452.728373
148.01665,132,1453.742419
230.839616,156,1454.903509
161.224183,72,1455.395328
253.958642,131,1456.299976
207.716841,136,1457.353151
216.019839,145,1458.404232
254.288327,165,1459.636672
277.61568,144,1460.698613
121.319978,53,1461.060752
142.173967,63,1490.54521
232.522987,143,1491.474813
186.740101,157,1492.653549
200.21735,133,1493.606836
259.722505,134,1494.618127
161.780976,90,1495.249279
230.114888,139,1496.209508
226.596737,125,1497.220138
236.271435,142,1498.232313
191.469621,148,1499.383757
177.24189,70,1499.8775
224.065827,145,1500.912704
221.348693,153,1502.05706
223.679844,140,1503.052977
234.872871,124,1504.036765
230.004279,77,1504.714636
156.774465,62,1505.142521
271.021677,141,1538.298882
264.811945,145,1539.574782
202.108776,127,1540.617295
121.850973,61,1541.094399
195.438667,132,1542.381986
228.132072,138,1543.464528
284.485592,148,1544.817034
147.406477,66,1545.438108
272.220046,120,1546.645082
153.118672,67,1547.317681
245.667385,150,1548.916825
226.27663,143,1550.480627
247.928634,115,1551.546821
225.084859,153,1552.905947
143.361461,59,1553.46735
223.658033,135,1554.615793
140.463939,58,1555.108887
237.180858,121,1587.310455
274.56174,160,1588.571216
232.806377,144,1589.9003
164.021523,64,1590.505078
283.926699,168,1591.955361
256.780517,154,1593.20672
236.258661,118,1594.325216
279.944162,153,1595.578929
282.227297,139,1596.799361
253.344844,120,1597.802691
260.127955,131,1598.916904
254.449144,142,1600.131044
234.63576,147,1601.421182
237.319089,145,1602.683604
247.153529,136,1603.834591
210.757374,117,1636.004453
205.923616,151,1637.278482
229.868478,155,1638.518039
264.155718,129,1639.563178
148.100469,102,1640.400121
239.422753,136,1641.601559
259.152769,140,1642.719512
278.380011,153,1644.104393
289.249603,153,1645.419926
264.904063,137,1646.532999
260.425398,150,1648.126703
235.098505,142,1649.273744
152.50601,53,1649.661881
241.282399,117,1650.75329
249.820263,146,1651.921735
262.474667,130,1653.023026
246.369727,142,1684.703467
276.731852,148,1685.92303
307.913489,134,1687.099995
204.682694,123,1688.094218
282.49533,141,1689.326684
302.729921,136,1690.485704
253.207741,121,1691.475515
159.103872,54,1691.930732
257.805634,127,1693.061169
216.592417,126,1694.066462
270.544857,121,1695.12265
216.080047,81,1695.80171
246.270588,131,1696.899603
152.042061,67,1697.541753
240.2391,116,1698.465027
203.859655,59,1698.988168
224.502736,154,1700.423376
249.273452,130,1736.578909
249.338476,124,1737.559645
167.560821,54,1738.050416
210.487325,65,1738.625974
291.619222,129,1739.674339
262.276233,116,1740.744119
279.779931,136,1741.981086
276.137333,131,1743.250232
287.654248,132,1744.409933
277.854775,126,1745.557656
294.414042,153,1746.783293
275.686802,124,1747.875046
228.54129,118,1748.955965
290.011241,132,1750.092601
284.90982,138,1751.275005
276.624962,128,1752.390248
233.366962,140,1753.604194
285.188664,141,1785.128179
196.266701,76,1785.760097
177.654227,63,1786.312383
277.341368,129,1787.35237
35.579845,56,1787.885289
292.514868,129,1789.056366
267.089291,132,1790.201293
276.576748,144,1791.446627
290.624894,122,1792.492215
300.981338,139,1793.627697
257.005544,137,1794.758637
175.713882,56,1795.191247
273.847863,121,1796.182149
237.133122,133,1797.345164
258.13823,130,1798.434279
289.342711,117,1799.429156
319.293212,136,1800.544044
245.192323,132,1801.785348
261.544232,125,1831.41258
185.755248,65,1832.052282
189.963224,68,1832.594628
267.869413,118,1833.571577
297.260699,137,1834.803954
201.631798,62,1835.397908
295.465375,137,1836.639983
254.118011,115,1837.761376
290.259135,119,1838.966488
285.769856,135,1840.489182
285.448581,111,1841.6232
165.480904,57,1842.058933
238.599253,114,1843.2978
255.49511,130,1844.449711
272.90271,140,1845.686192
271.409489,136,1846.93523
280.441234,103,1847.802772
28.826308,47,1848.416117
293.093229,142,1849.65902
308.936502,149,1881.060261
307.900922,136,1882.188847
224.531169,88,1882.962354
298.851985,140,1884.092502
196.155322,65,1884.631252
237.325441,123,1885.677409
219.151551,61,1886.206158
284.430435,110,1887.14122
278.145852,132,1888.169083
265.892445,119,1889.202125
299.616417,122,1890.224994
289.485557,135,1891.374529
343.682372,121,1892.780518
300.932016,125,1893.994494
264.763619,120,1894.942262
316.249665,145,1896.220188
269.186146,121,1897.233854
292.68729,121,1926.43245
312.183362,125,1927.432044
308.898752,139,1928.661709
256.575878,113,1929.606349
280.005087,117,1930.444984
313.059117,135,1931.508009
182.140487,52,1931.911528
309.543601,133,1932.900551
262.123111,133,1933.950787
262.559186,126,1934.870341
322.354611,147,1936.10072
280.358623,112,1936.950981
221.672252,127,1937.89231
263.556034,107,1938.790977
307.234069,144,1939.863701
313.04831,138,1940.932727
296.676447,128,1941.876413
211.956604,62,1968.991822
196.476958,147,1970.112686
285.552726,135,1971.132004
346.475009,158,1972.652725
272.225212,140,1973.734725
314.396531,120,1974.713662
273.02405,118,1975.591561
231.593915,69,1976.086591
298.216789,115,1977.035206
308.804097,138,1978.142507
291.497624,106,1979.057763
310.286259,135,1980.081633
312.126038,129,1981.1764
276.538818,135,1982.558315
317.087527,130,1983.669926
235.744357,83,1984.314234
185.19687,130,1985.539219
305.961338,125,2015.445453
322.403802,121,2016.340035
288.52554,128,2017.358003
334.385446,130,2018.328073
262.484418,139,2019.44795
296.771728,136,2020.457582
189.845876,120,2021.391863
333.29099,136,2024.873136
266.019011,111,2026.209182
323.121502,136,2028.492758
305.333248,140,2030.617432
328.822274,132,2033.06158
207.363822,138,2035.886367
305.830202,118,2037.990264
284.977387,105,2040.043744
225.016602,103,2042.140047
335.220906,126,2105.789823
314.742366,129,2107.536332
270.470092,137,2110.160942
245.865634,139,2112.6858
257.879908,111,2114.272902
316.877172,132,2116.702283
314.391804,120,2119.730448
338.080684,149,2122.644237
312.23384,134,2125.17042
301.890747,130,2127.551061
270.164075,136,2130.093756
324.437007,127,2132.473857
275.836388,124,2134.692847
306.199727,128,2137.166066
287.061883,134,2139.681571
309.803922,134,2142.219844
341.20923,135,2194.666998
277.675525,129,2196.702729
309.268085,115,2198.801945
309.930888,130,2218.443809
187.209279,95,2223.24217
307.952658,139,2229.664818
210.72328,63,2232.116549
314.819345,128,2234.68929
328.956076,145,2237.111688
265.244316,130,2238.994031
329.860042,138,2240.901868
285.945097,112,2242.131067
67.942666,72,2242.893961
306.877271,118,2244.13092
314.061609,136,2245.569237
318.051541,136,2246.984406
177.973665,52,2247.517827
315.601664,141,2290.563788
321.713996,130,2291.821752
323.912626,134,2293.032365
283.718013,122,2294.361143
320.213396,118,2295.412728
327.116818,137,2296.82903
329.077683,138,2298.09536
314.611585,125,2299.337299
346.394224,131,2300.531147
301.562393,128,2303.466973
295.133979,127,2304.970986
191.464012,111,2305.867882
308.337662,134,2306.969333
322.075666,132,2309.442739
320.872768,137,2310.44746
359.154696,133,2311.409245
330.713128,127,2335.794572
329.773635,146,2336.6766
296.622819,129,2337.560587
323.959571,123,2338.320876
313.858521,137,2339.218785
316.825722,146,2340.18046
324.715256,122,2341.043074
314.39728,125,2341.978091
315.148082,120,2342.778869
332.577191,133,2343.773985
345.471829,135,2344.731892
236.970166,63,2345.19112
308.907083,118,2346.09921
230.756962,63,2346.54396
347.562639,129,2347.422414
211.181774,129,2348.316554
296.735594,134,2349.131064
299.102873,123,2372.72393
329.075179,143,2373.708915
343.417,125,2374.579373
338.303111,128,2375.430457
361.755759,136,2376.278905
334.871554,131,2377.137964
332.784835,117,2377.852339
335.774796,137,2378.760668
350.126506,127,2379.700303
337.742282,137,2380.600689
312.155673,120,2381.361146
322.341265,121,2382.149119
330.308228,120,2382.875373
345.920882,132,2383.753504
345.551091,132,2384.685055
321.73291,126,2385.551616
360.525376,126,2410.501749
328.653365,128,2411.401331
288.617572,84,2412.018752
363.098003,134,2414.529574
345.27243,136,2415.717387
336.948861,121,2416.573581
367.716037,126,2417.479384
362.892201,125,2419.215922
223.475205,69,2419.739236
347.420257,139,2420.727667
291.156775,136,2421.768462
324.664552,134,2422.749303
362.641263,136,2423.687137
360.743378,135,2424.718351
316.879026,122,2425.58941
295.105195,130,2426.567659
320.667235,125,2452.049516
354.935062,116,2452.829649
338.99102,116,2453.784129
359.436316,126,2454.690293
331.725446,117,2455.604298
320.41525,118,2456.454211
342.896544,128,2457.467519
357.473913,122,2458.475769
353.233737,148,2459.810243
376.897814,131,2460.999203
333.45368,134,2462.1994
349.223762,132,2463.244665
363.659428,141,2464.323291
333.773069,136,2465.317219
354.185955,137,2466.321489
304.487942,128,2467.283528
321.314914,128,2492.761048
392.63956,127,2493.659852
331.505095,121,2494.536211
360.895142,129,2495.522329
378.937716,135,2496.488734
283.295815,122,2497.380374
352.666516,129,2498.369
332.324951,125,2499.226861
376.724548,139,2500.285089
343.275172,132,2501.247786
277.980926,79,2501.800245
354.844052,127,2502.753638
347.849472,121,2503.623231
353.714127,125,2504.573595
360.625009,133,2505.563441
352.626877,135,2506.60759
373.673282,130,2531.724084
323.040624,138,2532.623168
336.37037,135,2533.629523
321.496438,124,2534.516326
348.145407,126,2535.393212
296.453189,133,2536.44597
252.954998,81,2537.05905
262.002141,82,2537.623902
376.222659,132,2538.670873
337.384867,134,2539.645018
359.250839,134,2540.641812
358.05594,135,2541.604449
368.441033,142,2542.678145
349.392894,136,2543.625597
326.43115,128,2544.550914
351.580074,118,2545.410927
366.311176,128,2546.336921
390.074709,127,2572.15198
342.296423,148,2573.223079
357.563524,127,2574.180573
370.096279,132,2575.131943
353.335157,128,2576.104003
377.531327,148,2577.192032
369.585338,139,2578.223663
336.924568,131,2579.151832
352.115825,122,2580.097335
342.429831,122,2581.022396
373.265706,126,2581.941596
307.839598,117,2582.834126
351.285307,130,2583.743137
327.256108,124,2584.697607
363.845267,129,2585.63427
323.013491,93,2586.318272
343.678473,136,2612.386109
351.318878,136,2613.437934
333.365066,121,2614.306707
356.180448,134,2615.321787
383.910989,130,2616.260873
359.392991,138,2617.264472
388.754404,137,2618.303982
339.932027,125,2619.18244
358.696109,126,2620.130143
232.011941,69,2620.625616
347.212496,131,2621.522753
305.421801,126,2622.508373
345.782162,128,2623.403846
356.438936,126,2624.369719
331.149844,129,2625.281883
399.566661,133,2626.255437
374.743208,117,2652.065789
370.10643,142,2653.035885
358.926902,126,2653.960437
336.832875,127,2654.874919
319.340491,136,2655.869429
369.50874,133,2656.868869
337.815049,135,2657.89985
376.349978,137,2658.889803
358.063743,121,2659.839549
263.179525,120,2660.666705
324.414017,130,2661.644715
283.348899,78,2662.246486
355.628073,125,2663.149527
378.88138,144,2664.254546
352.235611,127,2665.19323
312.170314,121,2666.081529
385.506723,140,2691.831388
368.165186,139,2692.877245
384.440414,131,2693.870497
366.631104,130,2694.790482
356.192736,129,2695.749363
296.099334,111,2696.51651
376.62544,130,2697.486046
363.415234,140,2698.498641
370.141677,136,2699.499022
364.365958,134,2700.514126
367.52233,122,2701.395974
375.733842,131,2702.350865
393.436774,138,2703.324704
347.196154,127,2704.327606
364.489291,127,2705.21014
372.237575,145,2706.264868
385.649724,135,2731.80836
370.405973,137,2732.72192
385.451357,134,2733.699575
368.36591,127,2734.625075
382.027059,143,2735.676642
351.258451,136,2736.720702
385.461015,128,2737.693857
349.318918,133,2738.645144
346.287179,127,2739.646628
346.098437,124,2740.517095
354.804437,137,2741.499609
360.795238,121,2742.394727
355.043764,140,2743.437843
350.685247,130,2744.41156
369.248262,136,2745.393764
364.414953,136,2771.468449
369.387098,131,2772.420674
354.187147,125,2773.344943
363.416908,138,2774.342579
392.131498,136,2775.363649
377.942319,124,2776.255223
395.353676,130,2777.1961
365.090116,129,2778.246267
363.022233,130,2779.185956
387.964538,126,2780.100119
395.687711,127,2780.996791
417.506052,136,2782.015461
373.407244,129,2782.94291
362.283434,140,2784.008657
351.094544,126,2784.94764
368.214634,136,2785.959257
367.262842,134,2811.686737
381.386255,131,2812.704312
343.133064,136,2813.629751
288.625721,135,2814.630434
270.379065,73,2815.235995
373.232348,130,2816.178352
380.78166,126,2817.036006
394.204753,125,2817.955717
372.032901,129,2818.945164
389.718292,133,2819.952101
360.658656,123,2820.858813
386.22577,120,2821.752386
328.533798,124,2822.627958
373.329347,126,2823.552503
383.279035,131,2824.594501
379.02497,120,2825.499534
386.134961,128,2851.433424
369.537279,134,2852.372759
354.550619,131,2853.323179
373.327082,132,2854.3025
327.510319,127,2855.234438
363.327313,124,2856.160537
380.524112,130,2857.124114
354.287765,111,2857.95819
346.518187,119,2858.808192
368.65577,134,2859.819143
319.501028,121,2860.716136
375.392473,127,2861.662589
381.25294,135,2862.62043
300.606643,133,2863.612642
366.050582,127,2864.5988
394.156932,128,2865.53488
370.30068,131,2891.952729
357.197356,127,2892.956149
380.941984,127,2893.861691
396.281597,138,2894.881066
354.20013,121,2895.775201
387.165191,145,2896.815012
379.846811,134,2897.828576
358.747317,125,2898.767471
371.030211,122,2899.760518
306.345765,94,2900.422832
401.346566,120,2901.284882
398.809253,133,2902.282069
362.504316,122,2903.203821
375.291929,132,2904.175232
392.156242,136,2905.130372
365.08658,115,2905.997066
412.08658,134,2932.302146
369.614602,127,2933.198835
383.735892,126,2934.11117
379.706501,123,2935.053618
361.350795,139,2936.024722
376.822477,144,2937.093692
315.318985,111,2937.932932
350.164887,125,2938.844733
390.191078,123,2939.740174
381.886508,129,2940.706331
291.422026,117,2941.563616
382.086527,136,2942.559668
304.533471,80,2943.182047
381.369852,126,2944.1049
395.721002,123,2944.981199
305.497819,79,2945.558722
372.785239,123,2946.443036
398.940368,125,2972.630388
364.429072,123,2973.484114
388.49926,134,2974.42825
388.658102,127,2975.358833
379.288913,131,2976.261352
381.311212,129,2977.219609
403.941372,125,2978.161399
396.580849,127,2979.12421
397.515779,130,2980.083427
354.102801,122,2980.953026
389.60958,137,2981.984439
391.226966,126,2982.988571
377.99938,130,2983.965829
369.66935,123,2984.877998
384.32921,122,2985.767487
378.189296,123,2986.700407
339.13976,109,3012.682665
378.583425,130,3013.542166
374.188117,132,3014.530957
377.080686,126,3015.46061
389.21245,126,3016.391467
380.501348,120,3017.340153
392.908259,123,3018.208584
358.117314,125,3019.128988
396.360067,129,3020.137747
395.460256,126,3021.056183
376.949602,122,3022.011699
382.554654,130,3022.950605
324.114314,122,3023.846997
306.590288,101,3024.588658
394.393961,123,3025.488544
397.956332,126,3026.470914
378.89771,124,3027.331177
382.701235,132,3053.175633
377.192947,126,3054.002669
393.609379,137,3055.044962
367.181427,135,3056.018836
359.656154,128,3056.991388
398.073939,120,3057.877017
385.708942,134,3058.881539
365.026799,124,3059.817658
397.783273,122,3060.775453
348.69544,144,3061.879642
399.664414,130,3062.768333
371.942048,125,3063.734218
413.582446,130,3064.699047
354.694264,123,3065.627504
374.971838,115,3066.46788
354.352606,126,3067.383467
373.72067,129,3093.130421
402.242363,131,3093.981053
382.432189,122,3094.956715
384.153134,126,3095.856693
353.035045,123,3096.759586
369.783463,121,3097.646209
404.558668,125,3098.534892
349.562368,118,3099.468612
358.358191,133,3100.40855
337.276894,127,3101.356455
305.498334,131,3102.256497
329.213633,129,3103.241745
366.246818,142,3104.286643
427.201232,137,3105.262994
312.002808,115,3106.224064
389.169367,122,3107.119857
382.517792,126,3133.172852
328.869291,116,3133.949994
410.51998,130,3134.994115
369.540606,123,3135.872688
393.563616,130,3136.879035
381.514918,135,3137.835591
407.511686,124,3138.773659
380.457546,119,3139.665346
388.349248,126,3140.60444
388.167559,126,3141.626282
383.813833,133,3142.57073
381.214983,127,3143.563188
386.059326,128,3144.48744
395.540037,121,3145.395186
382.373031,122,3146.291532
270.303339,71,3146.785759
400.158227,124,3147.719151
374.243841,128,3178.290719
382.296924,120,3179.247466
388.712267,124,3180.142118
403.801366,125,3181.082636
394.807976,126,3182.010233
306.039708,108,3182.812039
408.073205,128,3183.822384
399.485685,129,3184.72672
346.667249,128,3185.71251
391.164656,123,3186.608537
382.327378,122,3187.47969
368.399359,127,3188.477185
376.35834,129,3189.402903
332.558006,122,3190.3346
384.691347,125,3191.234184
351.607504,121,3192.197228
366.590736,112,3217.976125
413.895848,126,3218.960576
382.310678,116,3219.819547
338.018288,107,3220.576356
388.14864,122,3221.530865
385.319239,129,3222.469751
368.877753,115,3223.365528
369.814917,122,3224.25357
372.801821,123,3225.14512
406.130745,125,3226.092587
305.825354,88,3226.757451
406.002007,122,3227.638812
378.430918,120,3228.532732
397.471501,119,3229.361728
384.552689,130,3230.366972
376.399584,129,3231.328755
380.602757,135,3232.468906
395.275502,127,3258.450182
421.248256,124,3259.330644
261.127059,70,3259.870099
394.769177,127,3260.764429
287.452739,99,3261.553033
376.614023,132,3262.561484
405.895904,128,3263.543925
406.62679,125,3265.624417
386.482012,118,3266.466671
368.945645,118,3267.313383
389.941935,116,3268.219323
378.037752,113,3269.01442
411.623992,122,3269.869747
402.627894,119,3270.80286
403.832152,131,3271.779128
390.483499,130,3272.84711
374.163485,123,3273.729346
362.194913,121,3274.684478
393.567262,121,3301.362251
382.306851,123,3302.204368
292.114424,94,3302.914249
352.833089,123,3303.831092
394.143628,121,3306.262528
387.729971,123,3307.12203
383.538193,121,3308.108248
419.867981,120,3309.019317
363.955762,111,3309.908656
415.999087,124,3310.787771
368.433317,121,3311.647009
395.070924,119,3312.593852
