#{"t_start": 1772488659.3031409, "env_id": "None"}
r,l,t
65.038132,251,335.572366
52.206546,69,336.059927
48.120819,77,365.976702
29.587881,71,366.418884
49.946616,251,368.291023
11.449903,251,370.015391
27.636885,53,370.404547
19.932298,251,372.097318
16.657414,110,372.889935
33.395583,251,374.742724
61.158417,251,376.576613
83.350579,251,378.37372
39.316548,106,379.131968
31.749195,43,379.488959
33.114273,251,410.920444
72.207341,251,412.574199
31.84301,251,414.251066
82.295116,251,416.390677
0.352593,251,418.143211
40.838878,200,419.591239
65.669405,129,420.485766
32.720053,251,422.257726
59.888548,179,423.461267
52.3807,71,424.031323
41.408852,131,453.884286
60.061086,251,455.554651
33.293123,94,456.176651
105.680304,185,457.445258
97.668291,251,459.147928
55.51572,51,459.590329
-8.166916,251,461.242966
37.592485,83,461.831486
46.6213,112,462.567366
77.386269,251,464.411638
45.311968,139,465.396755
37.520306,63,465.853895
52.095451,69,466.386692
25.142503,251,497.862029
63.413622,251,499.769069
56.462323,64,500.261853
75.190275,123,501.153862
48.688308,64,501.641454
21.723742,251,503.344845
52.84285,251,505.121623
111.993256,251,507.031227
51.458824,102,507.817993
85.934865,251,509.654181
37.696353,105,510.415294
73.382375,85,511.052645
105.624149,162,512.214559
43.731625,131,537.589414
88.655399,251,539.272214
68.556184,251,541.036736
69.998688,152,542.041008
65.099939,71,542.515043
52.925944,251,544.301791
83.188362,251,546.013709
94.183256,146,547.044982
56.298014,251,548.885317
69.347992,251,550.772804
40.855724,251,578.144219
70.408005,199,579.581957
87.090274,88,580.260497
56.327555,251,582.070223
95.707395,251,583.898245
35.925651,149,585.054155
66.624577,96,585.801635
44.040924,251,587.648801
102.77211,251,589.562506
24.908364,128,590.552544
79.415352,77,591.085855
37.215558,87,591.814882
65.810826,136,618.895684
50.011113,152,619.900391
64.826417,104,620.679254
101.539677,251,622.443083
93.388459,251,624.330425
70.30616,251,626.225785
84.97073,247,628.014961
48.925712,251,629.871539
50.877077,75,630.459765
89.695398,251,632.263262
67.973076,108,633.040864
73.659169,138,659.77134
69.288098,251,661.699337
48.464258,251,663.60975
85.684966,251,665.546843
122.755295,251,667.53312
85.664584,148,668.646024
86.059759,204,670.149064
89.916895,79,670.717395
46.402231,141,671.777953
67.099546,251,673.683959
57.491474,251,700.601683
104.536386,251,702.426994
46.165158,251,704.552776
66.058354,251,706.396551
42.131051,112,707.22285
129.954894,251,709.118342
64.391068,91,709.821736
30.940925,251,711.573761
40.965359,251,713.383783
34.258711,98,714.188755
118.134488,225,744.789735
50.346782,251,746.602738
66.061649,251,748.395841
105.332087,112,749.226699
75.589428,251,751.045515
48.995578,125,751.963631
78.291495,59,752.429722
94.925379,239,754.192663
102.98714,225,755.839092
81.978142,251,757.651419
76.553593,221,784.173518
63.966582,63,784.634932
98.588108,93,785.294949
106.456082,251,787.073497
103.090536,251,788.819857
67.871174,102,789.574906
123.408851,251,791.455675
97.446023,97,792.17008
62.256638,55,792.579586
107.005456,251,794.445734
82.946922,251,796.296992
34.748031,50,796.664595
94.88098,251,798.519622
146.809705,224,825.568962
93.166057,134,826.536335
93.681679,124,827.498352
135.451295,236,829.167209
124.413631,248,831.007981
69.249189,74,831.543416
103.064401,219,833.167887
125.521708,251,835.109067
129.153821,211,836.661287
120.251073,251,838.53012
161.170713,213,864.627299
120.739625,165,865.824383
155.653666,220,867.370176
128.623071,216,868.927284
152.627069,194,870.236375
121.740246,251,871.983111
125.977051,225,873.632114
177.276224,194,875.040007
120.618209,101,875.82144
162.664503,218,877.392729
110.241099,209,905.553132
152.625184,189,906.954247
143.697154,217,908.591073
149.400058,237,910.314017
83.940763,90,910.995572
121.081331,119,911.920156
169.739073,195,913.353653
41.464768,73,913.960836
88.383882,190,915.347477
146.600555,227,917.380741
87.378499,90,918.24868
141.45266,229,920.15261
93.468633,55,920.602985
60.238958,76,947.936466
124.233586,185,949.339076
127.244519,147,950.539468
164.668312,213,952.478129
95.633789,48,952.894842
159.660072,181,954.339746
134.031996,183,955.718379
117.361326,239,957.483783
124.001628,221,959.100109
70.565127,89,959.751447
95.67377,155,960.914424
125.381746,191,962.396621
106.475718,78,962.993349
171.950601,180,990.107871
139.602451,174,991.356053
175.142514,191,992.753386
102.830713,90,993.393334
124.425153,191,994.723649
159.974203,180,996.086624
121.249058,189,997.464651
189.084824,188,998.846362
146.399159,198,1000.369728
73.845041,58,1000.786697
117.85085,157,1001.918567
109.164298,71,1002.511803
130.071641,196,1003.945263
70.421315,57,1004.335644
143.785862,161,1029.294039
173.325984,156,1030.389441
121.345101,50,1030.796204
165.793842,194,1032.197851
183.327125,163,1033.398558
56.854773,90,1033.977697
164.617252,225,1038.918951
75.291817,94,1039.611465
196.241326,186,1041.069965
162.5688,160,1042.308456
145.716785,176,1043.601306
146.799083,148,1044.687229
164.655317,184,1046.009979
241.666078,186,1071.732449
165.478557,176,1072.943921
177.213246,191,1074.336524
119.522141,82,1074.887356
192.966628,175,1076.132808
138.288109,58,1076.553872
80.989705,66,1077.028627
174.302017,194,1078.476385
160.477638,167,1079.706756
122.327965,53,1080.138996
229.915869,166,1081.337691
129.544784,61,1081.771197
186.698976,198,1083.240899
124.316267,101,1083.96698
148.285491,101,1084.765945
144.327921,141,1085.830712
155.896652,176,1112.639447
174.487557,170,1114.225389
190.176066,174,1115.633022
171.827622,165,1116.788138
162.806472,170,1118.124357
205.434673,157,1119.280063
214.975427,156,1120.448122
162.336184,202,1121.914653
166.631691,150,1123.041297
173.597689,152,1124.16143
224.613121,151,1125.312765
219.604307,186,1126.628203
181.683023,182,1154.603098
121.65072,59,1154.97618
179.202133,150,1156.095964
104.586415,66,1156.632059
212.825167,158,1157.764367
159.617985,159,1158.967319
187.037486,124,1159.88343
147.266663,172,1161.242028
198.735333,165,1162.493581
135.28987,161,1163.672381
178.297663,150,1164.790861
209.076741,166,1165.997415
186.704279,183,1167.33758
111.385748,61,1167.816011
168.091347,156,1168.968485
241.471606,159,1195.908896
181.194736,127,1196.820709
181.604882,126,1197.738162
185.510998,149,1198.985438
166.952876,192,1200.791836
162.303928,117,1201.831014
168.887783,137,1203.15599
143.53722,75,1203.851178
138.499178,156,1205.287959
147.452674,119,1206.227493
152.809028,176,1207.585769
153.900994,58,1208.01809
178.097514,152,1209.196112
215.375829,149,1210.345266
147.430162,53,1210.812174
161.5585,162,1237.649119
157.882523,106,1238.431264
23.359569,44,1238.772396
130.843352,76,1239.303998
198.590511,152,1240.623221
206.702653,168,1242.099946
179.971229,159,1243.322728
151.500361,53,1243.695187
161.953147,145,1244.755455
197.803219,159,1245.99217
198.065742,151,1247.124149
198.966207,155,1248.294486
139.506309,66,1248.798612
205.057243,163,1250.137753
188.800669,142,1251.196985
138.077653,54,1251.622558
231.847553,143,1252.75165
115.878918,44,1253.087418
229.787923,164,1279.601063
196.129439,152,1280.750232
214.896222,138,1281.677144
209.934778,133,1282.67807
247.277413,131,1283.618889
86.408754,55,1283.995965
127.096547,89,1284.589838
151.04276,105,1285.439198
173.518281,72,1286.036285
149.645222,57,1286.460094
192.653289,137,1287.629633
203.199871,158,1288.803822
198.31956,143,1290.176648
243.398845,173,1291.442309
146.456277,84,1292.153432
225.389524,141,1293.20778
167.30885,148,1324.321444
261.785246,138,1325.228265
193.711746,148,1326.373508
198.23677,148,1327.386402
183.030334,153,1328.487849
204.165038,152,1329.528039
210.797871,138,1330.560683
220.952972,154,1331.692276
149.060676,60,1332.224751
151.3942,122,1333.117451
225.347856,151,1334.242702
213.566513,149,1335.320487
245.796018,155,1336.473136
250.164244,156,1337.639303
192.449869,147,1338.728215
246.025269,147,1369.861135
240.361842,143,1370.845018
152.572066,58,1371.248256
265.470794,136,1372.243585
91.879403,59,1372.650503
213.805318,143,1373.624549
206.793313,131,1374.577778
230.753799,151,1375.628903
203.946602,138,1376.669917
249.969381,162,1377.829375
171.974172,66,1378.317557
159.426148,55,1378.745003
222.824143,132,1379.732671
213.146335,132,1380.673298
199.611588,145,1381.799696
131.960838,59,1382.244832
203.751215,116,1383.1119
217.158741,134,1384.070564
193.139749,165,1415.037668
295.003339,143,1416.059282
183.767845,125,1417.03181
247.736921,134,1418.014712
225.588392,144,1419.031638
155.878618,125,1419.842874
163.758472,145,1420.873074
182.784239,141,1421.884601
244.106593,147,1423.01073
252.349403,162,1424.197057
203.854488,128,1425.137713
210.020696,125,1426.091659
157.484621,58,1426.497192
258.056696,131,1427.480748
152.935271,72,1428.040425
229.713719,161,1459.090961
238.412343,134,1459.927616
162.446488,76,1460.467113
256.416879,138,1461.470221
222.46081,122,1462.302621
241.494736,151,1463.370297
166.371074,97,1464.015078
267.015997,160,1465.168732
235.310256,131,1466.126311
164.475289,62,1466.587314
144.973856,62,1467.070155
252.360954,122,1467.943835
222.094389,125,1468.840839
247.203266,141,1469.867001
224.044311,134,1470.828356
244.215809,145,1471.89891
217.057652,124,1472.794563
164.719792,62,1473.229293
215.336441,141,1504.14424
216.967817,123,1504.992401
271.088895,144,1506.014753
295.840856,136,1506.962945
149.503214,124,1507.820136
247.512891,152,1508.844045
269.526763,143,1509.915413
177.516328,130,1510.828032
224.313954,119,1511.74196
240.925769,153,1512.802357
180.367591,135,1513.905961
270.330757,152,1514.99802
231.594876,142,1516.058662
202.709598,126,1516.93335
240.794515,159,1547.527091
230.820895,118,1548.286737
211.829877,107,1549.032551
181.074873,85,1549.627319
223.121299,126,1550.474957
268.766863,181,1551.765595
261.676634,143,1552.71096
218.964348,134,1553.704922
313.944773,149,1554.729468
274.468683,156,1555.882278
201.210594,130,1556.803172
236.184811,138,1557.838184
178.263256,69,1558.338275
241.476527,133,1559.309044
247.876361,135,1560.313854
288.53797,148,1561.394365
243.471251,142,1591.766078
264.698638,139,1592.639469
282.325908,133,1593.61344
218.692481,157,1594.67919
235.767988,147,1595.753665
263.861576,135,1596.683177
277.537771,129,1597.583416
265.334594,169,1598.811622
300.709847,146,1599.899723
226.261076,143,1600.9485
272.198377,139,1601.944302
302.334575,133,1602.931306
226.092175,141,1603.988755
288.395743,132,1604.97786
241.688549,125,1605.892123
275.802063,125,1636.304908
316.485889,119,1637.098567
266.510377,128,1638.02705
238.842468,126,1638.90057
244.050864,130,1639.840621
252.117708,135,1640.737915
210.404732,124,1641.547082
181.570007,59,1642.042882
254.613388,128,1642.938301
238.746583,126,1643.852082
287.622812,158,1645.043695
222.308982,141,1646.164903
111.848939,56,1646.609135
277.45895,136,1647.543822
172.667683,53,1647.957644
211.39052,117,1648.811592
247.229416,140,1649.827598
258.04293,140,1680.136899
242.789867,123,1680.958599
269.258947,130,1681.897487
252.444902,125,1682.721788
290.663865,132,1683.603484
257.638005,117,1684.479079
286.875542,135,1685.374207
165.37977,52,1685.773424
227.889803,125,1686.712962
151.324136,54,1687.086303
272.70781,123,1687.973678
255.799128,134,1688.968974
308.150779,137,1690.018378
317.285653,133,1691.27229
307.314463,140,1692.631293
265.232124,135,1693.727728
280.198522,109,1694.591766
296.201335,145,1723.728851
207.155239,64,1724.233896
234.710493,122,1725.113398
244.635674,131,1726.382278
317.259247,138,1727.646098
232.528052,98,1728.690238
242.572301,122,1729.627574
186.708704,65,1730.17335
180.838437,71,1730.870649
229.241287,128,1731.851367
284.338407,120,1732.767047
253.297062,121,1733.772235
181.198016,65,1734.284905
270.383657,127,1735.217475
52.966124,92,1735.945503
306.076809,137,1736.951833
304.628064,133,1738.023325
258.109708,107,1738.826376
200.998077,74,1739.355054
86.974542,49,1739.753459
290.379127,132,1768.853882
216.853784,59,1769.281027
213.141601,58,1769.647483
275.196093,126,1770.578019
273.997109,117,1771.517215
290.352701,132,1772.492015
231.875588,112,1773.367976
281.550336,131,1774.351154
253.898415,114,1775.260595
272.997972,122,1776.201615
286.071249,124,1777.179425
264.253253,122,1778.127219
283.547276,129,1779.131522
325.845148,126,1780.191589
188.567627,55,1780.574924
254.53861,133,1781.59411
309.482562,123,1783.856666
184.943088,251,1812.323506
324.87537,143,1813.416334
300.169424,114,1814.248696
232.126323,107,1815.061172
293.308215,122,1816.03943
270.04441,124,1817.000178
277.676503,102,1817.838305
308.935714,119,1818.72481
314.765576,137,1819.804572
290.263198,116,1820.666737
289.981573,135,1821.753679
299.048324,136,1822.802235
181.619131,69,1823.306814
319.838263,128,1824.370087
298.300869,125,1825.289962
302.26398,131,1826.365613
266.080697,126,1827.337637
266.26306,118,1856.049325
238.76886,70,1856.643766
291.198436,114,1857.639521
225.047913,117,1858.476852
195.982657,72,1858.997572
294.882236,124,1859.905174
327.51275,139,1860.919332
259.877603,127,1861.950299
252.723469,108,1862.739168
307.352689,130,1863.728311
300.560424,144,1864.884411
307.893593,130,1866.200781
315.769048,137,1867.364102
274.549674,119,1868.418109
205.787408,85,1869.252875
299.203462,147,1870.329301
249.842319,120,1871.354382
308.640255,130,1902.278525
277.525914,112,1903.010929
265.71384,140,1904.045763
280.753133,133,1904.96896
212.503682,131,1905.905705
291.909198,126,1906.852649
280.256749,122,1907.735173
333.847999,112,1908.614463
293.168344,131,1909.550358
277.01825,124,1910.480876
239.564884,66,1911.024982
305.584696,129,1912.063049
190.205907,78,1913.008469
302.021391,133,1914.23917
232.263195,126,1915.239572
320.477329,130,1916.32264
296.958428,122,1917.306489
266.365945,120,1948.810651
277.99869,122,1949.911446
311.668347,134,1951.047182
299.758615,119,1951.898248
306.408181,137,1952.905809
342.852363,137,1953.983125
319.618765,140,1955.061208
316.289903,129,1956.066573
307.517029,126,1957.055867
298.948637,110,1957.90999
225.350348,79,1958.483313
307.128486,143,1959.563259
321.13155,142,1960.683833
313.871663,108,1961.561502
309.955209,132,1962.761794
313.504112,137,1964.142045
245.334705,97,1994.416391
297.835815,133,1995.481453
323.291953,108,1996.280773
281.959003,125,1997.263664
242.194517,144,1998.440495
237.864133,85,1999.161379
330.277111,137,2000.311095
335.208655,120,2001.301094
343.622052,132,2002.420009
316.065312,138,2003.645581
275.068981,140,2004.81166
324.588237,139,2005.974134
339.098853,141,2007.202987
341.18708,138,2008.371689
318.897192,138,2009.572484
261.401703,107,2010.46424
312.174992,131,2038.415625
255.655897,133,2039.391996
316.155089,139,2040.488428
282.736674,123,2041.405191
326.897444,119,2042.210011
292.201596,137,2043.229544
292.825978,132,2044.262967
318.367229,130,2045.27341
317.749391,134,2046.314202
320.846126,131,2047.361196
307.646105,119,2048.262103
335.223125,135,2049.323594
325.431205,137,2050.372602
320.529734,124,2051.28661
287.044463,138,2052.515757
282.691247,120,2053.446415
281.610107,121,2081.275173
287.854723,109,2082.041577
299.086991,143,2083.100714
304.323219,133,2084.100879
359.797688,132,2085.058338
326.911611,132,2086.005127
313.876687,135,2087.023465
286.895001,125,2087.992673
340.536783,136,2089.024838
290.013052,125,2089.95295
291.827383,132,2090.882709
313.714489,127,2091.884417
295.366536,121,2092.780349
302.533869,128,2095.428701
294.856938,131,2096.49021
255.875193,110,2097.320719
285.075685,122,2129.217863
291.617755,121,2130.080966
352.634135,129,2130.98612
319.033138,138,2132.013256
127.808182,89,2132.588918
317.171325,132,2133.545483
350.269969,128,2134.517253
317.778051,137,2135.505589
335.636375,133,2136.590472
170.762115,98,2137.348678
333.286668,141,2138.530357
334.933847,137,2139.58709
278.159905,134,2140.592035
332.022157,136,2141.616705
314.943322,132,2142.640933
343.125274,133,2143.641545
273.822956,126,2170.514436
333.392024,131,2171.895468
339.944814,124,2172.793834
289.969131,99,2173.611044
362.18676,123,2174.529469
327.444027,130,2175.46258
291.472627,131,2176.612108
340.236312,134,2177.617617
341.688504,129,2178.723173
326.148184,137,2179.780792
326.312627,131,2180.858708
348.136346,135,2182.033331
321.876653,133,2183.101613
339.731203,129,2184.061426
344.617532,121,2185.059756
353.300923,133,2186.084869
356.019386,132,2217.627001
334.929263,119,2218.443869
373.129208,136,2219.331237
268.315079,92,2219.963094
232.318732,65,2220.407908
351.558658,123,2221.331351
313.22915,113,2222.092719
306.401386,129,2223.030541
340.217469,130,2223.964476
342.418148,131,2224.89677
357.517514,143,2225.989943
264.34177,87,2226.596975
347.465206,136,2227.625154
349.555973,128,2228.549135
341.142395,133,2229.56357
366.76303,138,2230.565509
329.458662,129,2231.510134
351.444157,143,2262.690491
338.184816,128,2263.657242
131.297428,91,2264.328566
374.283269,136,2265.339418
370.552173,131,2266.237328
345.649254,135,2267.341256
312.586942,142,2268.467929
338.331126,124,2269.601942
338.208923,120,2270.576909
345.997744,124,2271.539135
342.965013,129,2272.669188
332.993712,124,2273.853249
307.400351,140,2274.933333
361.746173,134,2276.226872
243.722601,66,2276.893664
305.18051,132,2278.421441
356.712851,128,2307.59595
356.773563,134,2308.513893
333.803638,129,2309.561405
375.282002,132,2310.640904
358.620425,126,2312.133782
334.50406,115,2313.377325
332.536892,125,2314.436349
338.093918,116,2315.354748
342.728846,145,2316.58738
372.129164,133,2317.609231
366.560277,124,2318.766288
300.759922,124,2319.666901
401.922575,140,2320.776966
326.282557,145,2321.981336
339.022118,128,2323.020733
360.547731,121,2324.019119
335.693453,135,2352.971024
371.877553,136,2353.98449
199.490659,115,2354.785917
247.529592,65,2355.374237
338.281484,133,2356.558876
382.601459,139,2357.822633
372.816468,136,2359.053393
358.758659,127,2360.101126
355.475051,129,2361.225002
346.942984,130,2362.307307
340.136523,138,2363.506842
359.763704,126,2364.527801
365.119944,128,2365.580877
341.049856,129,2366.809633
361.79537,129,2368.072032
388.902262,128,2369.072411
351.882968,131,2370.124087
361.48725,130,2400.927742
327.449825,139,2401.903727
350.195548,136,2402.849125
380.096017,126,2403.765841
353.089799,129,2404.771696
350.441297,120,2405.79616
367.369349,130,2406.891195
367.168715,131,2408.051377
343.669718,135,2409.249948
382.602979,122,2410.343951
368.583468,127,2411.418386
337.812457,133,2412.492194
362.489227,134,2413.456339
290.676687,93,2414.145613
357.563136,157,2415.331365
360.39363,135,2446.117824
378.636153,143,2447.004221
359.186837,137,2448.022991
284.010899,77,2448.59941
340.312266,117,2449.386695
329.688424,135,2450.351747
314.200451,122,2451.187474
348.867603,127,2452.074789
397.194939,137,2453.085298
371.730625,134,2454.039152
398.632822,129,2455.011825
374.92034,152,2456.172886
348.373589,123,2457.139271
383.774147,134,2458.174569
368.14096,130,2459.185689
337.342045,132,2460.185315
360.192264,133,2489.10583
358.148237,133,2490.017442
349.640304,155,2491.210344
383.206511,133,2492.42644
369.459898,136,2493.955824
392.918174,134,2495.250457
362.578544,130,2496.271353
386.854794,130,2497.463086
367.044029,130,2498.484107
380.051105,128,2499.540715
352.496758,124,2500.437971
363.235269,125,2501.408798
357.756833,120,2502.509314
351.095031,126,2503.50333
307.670602,83,2504.200496
353.474931,127,2505.184083
326.001838,137,2566.625012
331.442081,128,2572.27845
282.111701,126,2576.896848
258.765177,71,2578.298211
367.281081,127,2579.535143
376.525572,129,2580.743567
349.993456,126,2581.93114
363.521075,136,2583.132596
359.153227,131,2584.088753
376.213933,122,2585.055202
350.548273,130,2586.07012
347.608946,120,2587.134232
375.421964,126,2588.043258
359.421878,128,2589.06042
347.250044,124,2589.935686
374.116604,130,2591.006469
379.337194,132,2591.955011
389.028307,123,2618.524867
389.79705,130,2619.387069
380.596588,129,2620.339073
283.685416,76,2620.926165
374.254294,132,2621.902016
372.185666,136,2622.908982
322.805129,141,2623.860308
317.948939,138,2624.905395
369.178715,124,2625.817125
348.643802,127,2626.811141
292.370333,111,2627.632944
376.64082,120,2628.492058
365.502389,122,2629.413562
372.913147,134,2630.415016
404.869388,131,2631.429347
358.729558,127,2632.352119
364.736559,169,2658.361075
348.142831,135,2659.232739
353.911915,125,2660.182449
400.679151,137,2661.157639
252.690435,118,2662.012065
396.245926,145,2663.048536
388.74349,145,2663.975558
375.980135,135,2665.017004
366.267212,132,2665.94466
291.29309,80,2666.623027
337.062889,121,2667.55446
378.928804,127,2668.462242
382.977913,125,2669.379088
343.283894,136,2670.39397
316.53503,119,2671.340436
387.542623,137,2672.393919
346.511444,125,2697.717626
355.649696,127,2698.645573
382.271771,130,2699.580478
370.472243,133,2700.559297
359.863675,130,2701.481928
250.333963,91,2702.137059
356.033452,131,2703.216984
369.009939,127,2704.226573
365.317386,128,2705.204082
361.07383,138,2706.249552
331.251589,124,2707.18845
367.575236,135,2708.198344
295.861734,86,2708.802861
362.025411,118,2709.704676
299.111344,82,2710.274518
358.97124,125,2711.250732
331.36464,125,2712.134462
348.108119,121,2737.957633
369.608936,125,2738.805038
371.465046,129,2739.759184
375.153099,127,2740.674774
378.904939,126,2741.665003
377.201743,127,2742.863342
339.02538,103,2743.682766
391.140829,123,2744.622171
360.197936,128,2745.561329
406.100921,131,2746.610091
379.552587,116,2747.532184
348.817156,134,2748.645771
393.823098,144,2749.731314
387.575343,138,2750.744981
382.816066,131,2751.741591
338.296032,118,2752.572458
402.642353,135,2778.558746
370.68236,117,2779.329112
261.085031,75,2779.844088
389.161382,129,2780.818369
368.758764,174,2782.063976
366.123896,122,2782.957378
389.984706,129,2783.883214
350.81556,129,2784.845604
391.237873,120,2785.735231
374.367685,131,2786.75642
388.510065,130,2787.713675
357.04963,130,2788.749884
376.060265,124,2789.700761
389.680404,134,2790.644002
390.764041,129,2791.710063
389.781041,137,2792.699386
366.190013,124,2818.348679
336.681736,120,2819.221493
370.804625,137,2820.238919
371.063183,133,2821.142306
392.084265,129,2822.053309
398.026507,138,2823.05174
365.49585,120,2823.944912
377.714009,130,2824.909023
379.914377,127,2825.817191
384.819022,123,2826.746467
382.022502,130,2827.701604
275.050758,125,2828.617427
349.862442,120,2829.507868
387.09827,123,2830.406625
381.516356,125,2831.383352
393.114182,123,2832.267773
372.777536,118,2858.540275
396.635206,123,2859.290495
393.096069,125,2860.255684
376.53775,124,2861.13946
371.213264,132,2862.262474
380.567107,126,2863.150936
370.685865,112,2863.985889
370.994042,128,2864.912412
406.276425,128,2865.856128
364.423934,131,2866.864406
409.979391,125,2867.80038
388.432143,131,2868.759815
373.399921,123,2869.652004
397.347054,123,2870.514745
402.631399,115,2871.422925
393.52344,125,2872.341622
364.987986,124,2873.251527
382.013686,121,2899.155846
382.419232,126,2900.06917
397.717373,131,2900.985617
379.141925,118,2901.860255
359.851846,121,2902.712784
367.957327,127,2903.617172
362.340919,118,2904.482857
383.351291,131,2905.449551
357.241241,126,2906.380326
364.173227,128,2907.359889
360.001985,134,2908.335501
356.635789,119,2909.249707
374.496896,130,2910.291347
388.458938,132,2911.294828
326.14473,108,2912.072474
370.987757,122,2912.930186
247.148011,70,2939.497011
390.581289,118,2940.577209
306.143977,119,2941.456335
373.29483,125,2942.372875
374.682751,129,2943.265199
332.233921,94,2943.926098
346.190822,127,2944.821719
366.797848,124,2945.708594
366.586121,124,2946.660245
378.675111,131,2947.595255
375.482936,120,2948.471031
380.437701,133,2949.473965
372.291649,117,2950.32198
364.894696,136,2951.334187
388.132295,121,2952.198791
361.040197,123,2953.133445
355.993005,122,2954.101183
345.478608,126,2979.601395
350.062972,116,2980.376786
382.307438,129,2981.314689
359.059496,118,2982.17778
364.547904,131,2983.175251
386.600847,125,2984.107933
357.577427,123,2984.960788
375.070347,123,2985.79641
385.467669,126,2986.69994
326.11537,118,2987.561168
321.878368,90,2988.208214
411.279819,133,2989.223612
383.393978,127,2990.124115
362.415418,121,2991.041923
396.460634,123,2991.95491
384.905333,130,2992.918751
235.030736,123,2993.819669
391.150185,125,3019.66495
402.371745,129,3020.545272
388.169112,122,3021.451438
363.895556,124,3022.356861
373.984464,127,3023.275677
393.335364,123,3024.122255
379.910506,125,3024.991335
353.042903,120,3025.839809
378.761768,125,3026.815436
366.054845,117,3027.653976
398.20392,128,3028.589918
394.161381,120,3029.46187
306.531737,124,3030.33717
367.462072,121,3031.323368
370.062384,126,3032.298926
407.631356,138,3033.296579
267.58358,70,3033.812389
382.11815,122,3059.290617
367.278735,128,3060.217845
321.011745,109,3061.021247
402.401741,118,3061.880838
367.128492,131,3062.837889
404.901159,121,3063.661652
387.947327,133,3064.659447
391.906636,121,3065.542557
387.151944,121,3066.414967
390.504517,121,3067.314295
376.739694,122,3068.16716
420.870834,127,3069.142888
375.426383,120,3069.999447
368.101182,124,3070.919636
412.116222,123,3071.834697
355.630942,126,3072.717317
358.513169,120,3098.526432
367.847448,119,3099.279342
392.320389,124,3100.205954
387.805235,122,3101.01215
284.758371,93,3101.734269
402.616548,123,3102.677703
392.196556,124,3103.507033
372.312633,124,3104.449277
399.972349,126,3105.374846
361.456772,132,3106.390879
408.355771,122,3107.324879
366.164355,124,3108.240583
371.678556,119,3109.154088
395.062375,118,3109.990162
418.987815,135,3110.988258
392.917551,120,3111.910775
379.918281,128,3112.86017
383.727843,115,3138.514745
384.478874,124,3139.332114
384.272615,120,3140.225517
377.500394,119,3141.071789
388.867164,125,3141.930001
376.008444,117,3142.745473
377.556952,113,3143.522029
383.307454,120,3144.411474
375.661409,132,3145.358665
380.193967,121,3146.221993
371.667569,116,3147.141691
391.180665,120,3148.038982
385.50483,111,3148.933152
410.686377,119,3149.747876
382.538606,126,3150.655467
391.495724,119,3151.64437
406.104742,118,3152.53344
379.287782,120,3178.233603
397.472219,129,3179.039119
376.843669,132,3180.034129
407.166717,121,3180.840295
394.314615,122,3183.266672
375.711935,113,3184.025181
418.851379,125,3185.007679
349.091016,134,3185.924326
381.489412,121,3186.895483
398.780099,143,3187.91051
383.745813,131,3188.892433
375.428426,119,3189.764152
429.112173,133,3190.715999
372.467105,122,3191.661231
384.505687,130,3192.574454
367.577909,112,3193.431494
393.898878,130,3194.375855
382.034331,127,3223.038573
383.13666,119,3224.072798
393.627298,119,3225.140577
411.12989,134,3226.297787
391.146612,136,3227.559604
370.150788,124,3228.626337
388.432197,124,3229.736974
402.567752,131,3230.856043
