#{"t_start": 1772488659.3398914, "env_id": "None"}
r,l,t
56.986142,69,661.815234
73.075819,86,662.379537
60.519679,62,662.872688
57.192157,251,664.850156
82.696303,156,666.012087
66.130374,251,668.018309
94.615003,251,669.900606
59.086484,251,671.741889
70.687476,251,673.649222
89.654904,251,700.564933
84.636526,120,701.404144
75.78838,124,702.308015
89.847365,219,704.226166
59.981118,129,705.214619
56.080024,251,707.011597
82.173638,116,707.868028
103.168322,120,708.726645
128.494697,251,710.648767
57.578311,134,711.590468
66.176389,129,712.531774
21.317107,251,714.415488
86.71325,182,744.708334
84.928789,251,746.511577
90.351081,243,748.259067
62.904635,251,750.108077
108.402589,224,751.683806
74.60979,65,752.233126
90.931678,249,754.039416
49.117252,111,754.861063
59.554095,45,755.170797
69.335254,251,757.060641
98.667189,133,758.062335
86.603314,57,758.462714
68.505237,215,784.881177
68.022653,47,785.211759
78.912742,251,786.993731
122.921611,251,788.726248
106.82838,213,790.322742
125.252314,236,792.061093
153.210511,251,793.951278
136.454878,245,795.777408
62.383871,91,796.433563
85.17959,251,798.298467
120.285186,245,825.49347
114.121577,251,827.389477
89.306198,57,827.76431
92.234081,224,829.427611
107.049203,205,830.901754
105.791542,224,832.521656
104.101445,251,834.422377
101.591393,114,835.361707
138.851977,213,836.864362
95.022599,251,838.768688
70.830674,86,863.953426
53.857787,92,864.600385
114.636161,237,866.3314
88.490678,125,867.181798
125.766584,199,868.581001
152.702989,216,870.09961
40.868656,128,870.983127
88.761822,251,872.734414
99.623188,244,874.572054
113.906834,226,876.218168
81.781516,122,877.104218
66.666425,93,877.818763
68.814315,58,878.221168
129.425969,251,906.648145
113.278055,211,908.29414
156.454619,203,909.763939
138.161292,204,911.274735
143.042686,216,912.941982
64.020477,81,913.517995
133.38072,249,915.416011
92.751077,93,916.133179
136.935581,204,918.1286
223.530756,185,919.722319
170.083592,211,948.121439
181.629821,217,949.749339
137.394739,175,951.290177
154.062544,181,952.927358
170.802512,231,954.784771
107.188864,170,956.034196
133.412117,192,957.432729
18.390802,58,957.914956
143.607672,175,959.140712
91.643048,165,960.382563
160.795481,183,961.807554
56.14154,81,962.409266
126.551591,190,989.645315
165.381354,159,990.708913
226.591132,190,992.124348
173.623808,200,993.560118
173.353549,183,994.895679
131.370332,179,996.19693
158.233758,156,997.338964
132.009369,54,997.774944
144.086088,193,999.149879
126.237292,171,1000.514106
158.511383,163,1001.686966
184.807312,183,1003.050396
91.763476,93,1003.734471
167.179316,202,1029.002916
164.84141,189,1030.29968
157.548796,171,1031.527422
125.436081,159,1032.689516
162.703513,168,1033.912727
202.476153,197,1038.647379
138.805893,184,1040.088649
149.678285,105,1040.835714
136.794754,77,1041.440356
114.970943,63,1041.897455
195.930182,154,1043.043342
133.358716,98,1043.804541
84.246466,100,1044.549914
142.258291,159,1045.722522
134.130976,110,1046.457924
166.727079,176,1072.121536
126.067769,162,1073.273316
63.800156,46,1073.580338
112.636665,75,1074.089823
120.120322,111,1074.901195
74.026959,91,1075.557677
172.910041,186,1076.865689
115.207095,129,1077.825228
141.639376,91,1078.502566
130.131955,181,1079.882448
200.438788,188,1081.246092
192.879825,186,1082.601519
194.464223,173,1083.861203
154.080482,185,1085.268697
82.247718,56,1085.718832
157.557518,145,1112.190326
103.04941,66,1112.863862
215.43928,196,1114.636479
68.677969,68,1115.16978
86.888268,71,1115.714436
61.06905,77,1116.288276
178.850219,165,1117.471479
149.641136,168,1118.783405
197.424327,161,1119.909048
177.61715,164,1121.145268
193.527178,192,1122.564239
123.967917,111,1123.392501
162.668072,170,1124.656107
212.594085,157,1125.825693
184.663445,151,1126.937224
120.681077,70,1153.93678
127.525002,155,1155.150843
116.094908,181,1156.525207
141.270889,142,1157.493986
159.279492,130,1158.454504
114.102983,51,1158.908062
109.754029,100,1159.636146
192.067962,177,1161.027746
180.595243,180,1162.391627
213.694734,161,1163.579832
205.948467,167,1164.826542
147.62413,164,1166.028409
108.65744,66,1166.493123
165.347639,167,1167.755046
204.062804,157,1168.906933
111.259312,90,1195.377903
104.532058,53,1195.759113
217.266073,152,1196.848721
103.873268,50,1197.198318
188.66391,133,1198.225337
244.006396,169,1199.679416
136.190554,77,1200.424581
139.500648,60,1201.003558
109.72551,50,1201.438214
196.678205,180,1203.177537
131.368496,135,1204.447768
187.498081,161,1205.803135
200.411962,161,1207.063116
178.268469,169,1208.373722
141.170485,103,1209.143933
164.184874,166,1210.458389
119.823866,54,1210.942894
194.357406,156,1237.681837
212.679467,160,1238.870409
252.11158,162,1240.051268
241.438456,161,1241.647354
185.625115,135,1242.676534
217.933226,171,1243.972885
180.360094,132,1244.937139
183.146808,146,1246.079467
265.710257,180,1247.441808
93.504043,63,1247.955307
164.651799,153,1249.074333
214.15178,152,1250.321513
203.28126,188,1251.801524
125.296892,49,1252.215068
202.52298,129,1253.156007
180.739094,148,1279.536408
235.17979,139,1280.581565
122.986705,48,1280.908937
203.360433,135,1281.847601
211.80984,121,1282.763388
201.012669,73,1283.251918
131.613106,49,1283.659109
145.508027,92,1284.245248
228.635835,156,1285.461998
157.389868,68,1286.020252
171.366678,151,1287.272086
197.221981,137,1288.317037
131.832265,56,1288.716406
206.099913,139,1290.062407
218.96825,154,1291.219862
110.673694,53,1291.571655
247.116558,145,1292.691615
121.056186,52,1293.122153
203.954352,174,1324.410974
168.069464,53,1324.771906
126.078999,58,1325.14804
152.53886,56,1325.64649
256.107956,172,1326.853507
206.582745,174,1328.086511
144.05054,66,1328.549281
151.326611,135,1329.460319
134.375338,49,1329.841929
224.593586,131,1330.798097
145.656294,140,1331.866805
216.511087,143,1332.984863
232.13566,134,1333.962132
150.054775,61,1334.456582
200.453309,148,1335.500257
175.982372,142,1336.601238
194.998325,143,1337.641048
151.013902,59,1338.029359
227.086528,155,1369.286882
212.019005,136,1370.212781
242.43214,136,1371.160741
200.688166,120,1372.042518
240.115602,153,1373.122726
266.078347,131,1374.048684
214.639819,146,1375.077777
214.702542,170,1376.303925
202.720339,119,1377.169212
208.491339,131,1378.130669
214.729079,147,1379.251851
170.817669,127,1380.153914
247.659966,153,1381.33578
206.146532,105,1382.114314
73.491722,64,1382.585023
245.226284,147,1383.705108
227.41952,141,1414.478223
153.668356,66,1414.93298
216.214644,144,1415.962815
256.588856,145,1417.112912
154.242252,73,1417.588914
262.055572,132,1418.498147
137.554037,59,1418.963703
178.460087,63,1419.392663
218.701397,137,1420.355497
236.578596,129,1421.306274
185.75415,152,1422.33423
180.946013,135,1423.409693
223.953814,150,1424.446132
205.102935,138,1425.486432
157.74612,59,1425.952696
149.746868,58,1426.344744
227.840022,143,1427.424198
203.199177,132,1428.437016
286.634962,150,1459.368759
212.017982,126,1460.185531
229.942041,136,1461.174098
200.733754,131,1462.048191
268.501288,141,1463.068812
151.367875,72,1463.549172
277.5241,124,1464.41721
177.870904,61,1464.863465
181.686869,71,1465.392641
190.636546,59,1465.838532
146.13432,52,1466.194261
194.438244,101,1466.949105
254.199216,142,1467.976104
178.052716,60,1468.421906
262.95773,150,1469.50607
274.297019,135,1470.478187
174.792648,72,1470.987352
232.5014,131,1471.952884
191.750128,137,1472.923853
250.58808,127,1503.767689
260.326827,163,1504.873624
213.771799,135,1505.8325
194.916285,131,1506.750084
193.465168,83,1507.320235
237.841753,130,1508.210829
242.485883,102,1508.920013
241.916264,111,1509.739419
252.400641,146,1510.768313
253.077344,154,1511.959871
228.94095,146,1512.981827
120.051378,108,1513.856029
297.786181,140,1514.859144
240.930216,127,1515.782209
246.443541,122,1516.668162
241.453683,133,1517.60074
279.344636,136,1547.957284
250.477483,122,1548.802997
270.971348,127,1549.695431
259.926885,134,1550.61669
257.781243,140,1551.625219
270.523753,160,1552.696552
171.981688,70,1553.213001
228.635054,134,1554.164783
253.242452,147,1555.197325
246.302341,139,1556.222054
238.79679,143,1557.240317
197.339189,70,1557.77147
278.953775,141,1558.783325
219.593728,117,1559.654596
254.012115,120,1560.551628
272.758668,158,1561.698584
215.706142,120,1591.879107
267.174974,131,1592.76526
282.774845,128,1593.658278
274.419375,137,1594.586546
203.996727,149,1595.67273
227.702707,143,1596.688916
255.718384,129,1597.579857
276.307113,139,1598.596134
300.227638,134,1599.564477
162.736351,52,1599.961873
260.534838,140,1600.979973
266.903274,151,1602.086017
286.096629,135,1603.072854
211.800889,135,1604.125703
249.256657,128,1605.052399
262.248515,143,1635.69402
287.509141,127,1636.493675
260.304949,122,1637.336142
175.841227,59,1637.787323
263.014886,152,1638.816548
287.509253,143,1639.86309
260.738025,128,1640.696163
270.506029,155,1641.763758
246.376672,122,1642.65409
269.037796,138,1643.64497
199.603071,66,1644.195874
296.34894,140,1645.178345
277.595237,140,1646.309743
252.860447,124,1647.234898
256.153949,148,1648.309292
277.589135,143,1649.336885
255.951164,135,1679.660872
321.295214,136,1680.504064
182.966362,58,1680.961799
205.07752,126,1681.860736
189.910714,137,1682.777697
313.585517,139,1683.731585
239.005873,134,1684.675201
160.29512,55,1685.058912
158.977158,50,1685.389892
223.719646,124,1686.305349
183.478131,55,1686.726891
277.537265,131,1687.666607
190.312276,85,1688.286747
170.482394,67,1688.783547
298.752879,132,1689.749935
274.950641,139,1691.04946
285.048043,132,1692.388109
257.754699,129,1693.455011
247.942199,130,1694.430161
195.969735,145,1723.616331
280.155491,117,1724.493347
222.875946,137,1725.456872
297.475109,144,1726.939585
278.885355,133,1728.2116
291.621137,131,1729.354082
274.642959,134,1730.515939
307.521121,134,1731.632187
312.352586,131,1732.635784
303.554254,124,1733.682697
265.254543,126,1734.595633
291.928753,115,1735.522314
272.484202,124,1736.481162
280.321361,132,1737.525864
296.187124,126,1738.439997
259.64901,115,1739.275875
253.283655,122,1768.250256
198.129557,60,1768.777827
307.734344,127,1769.678306
267.995139,128,1770.629696
271.365368,130,1771.660703
284.897366,122,1772.568448
329.046477,145,1773.718732
265.65015,110,1774.514862
259.570145,112,1775.410594
257.748514,143,1776.48451
216.648568,148,1777.652048
226.027875,79,1778.295826
174.642684,69,1778.797575
311.139721,126,1779.865149
272.234399,124,1780.785614
236.684703,124,1781.731804
273.346622,129,1784.050916
299.904138,136,1811.688894
295.919232,147,1812.765918
293.575347,108,1813.612967
300.014404,127,1814.513655
253.833791,124,1815.465248
319.825469,127,1816.474555
279.021077,125,1817.469006
301.469853,130,1818.446095
239.151684,144,1819.61984
289.113643,146,1820.704399
238.376254,95,1821.439023
303.932896,133,1822.515781
298.03558,132,1823.516444
316.359847,124,1824.522058
244.646472,119,1825.400355
234.931501,80,1826.049679
312.667913,117,1827.005627
316.266028,125,1855.774276
260.182095,99,1856.555341
311.674729,136,1857.71279
297.78239,116,1858.584411
285.652512,131,1859.583369
300.890902,134,1860.499523
285.312737,123,1861.447542
294.615993,132,1862.454508
284.084286,112,1863.288121
260.268076,125,1864.315516
287.649007,134,1865.379604
327.592437,141,1866.790967
277.258518,130,1867.866622
300.112623,120,1869.056359
225.950491,155,1870.223327
218.831806,106,1871.145434
305.384565,147,1902.199485
325.97156,126,1903.039877
300.867422,112,1903.82588
252.262935,109,1904.647779
214.610479,94,1905.279133
259.831418,110,1906.06957
323.345906,151,1907.189626
170.696449,105,1907.974854
316.774837,126,1908.959687
285.376249,124,1909.817161
266.41892,132,1910.874576
312.192013,133,1911.953614
324.444425,140,1913.541561
277.469608,116,1914.457768
297.294874,139,1915.564935
307.329444,127,1916.627367
280.884122,136,1948.264844
334.439324,142,1949.450931
312.074519,108,1950.374411
230.547729,104,1951.28798
292.168414,108,1952.085028
226.469894,88,1952.712956
272.802465,128,1953.723383
289.408541,142,1954.808398
288.386488,124,1955.799153
329.207419,139,1956.863911
302.688534,136,1957.918599
335.653063,137,1958.854252
300.472593,142,1959.991271
327.78905,123,1960.917728
310.508605,134,1962.00456
257.403999,132,1963.437064
330.069781,128,1964.599244
332.175066,137,1995.101835
258.890261,125,1996.115382
324.066818,134,1997.161822
320.113589,127,1998.219702
313.051183,123,1999.250563
307.732674,125,2000.295866
330.056897,123,2001.31454
300.160573,133,2002.441831
300.562197,130,2003.566743
315.894951,135,2004.712032
319.117879,132,2005.774702
276.66365,133,2006.978065
284.566334,138,2008.14226
353.552676,129,2009.26643
345.867952,137,2010.402703
281.829737,120,2038.294706
308.364447,122,2039.157833
291.873617,121,2040.108686
246.94755,87,2040.752108
338.330747,128,2041.707871
330.060348,144,2042.792957
301.175985,109,2043.620295
26.93042,61,2044.052945
303.485491,121,2045.024415
347.117821,132,2046.042958
290.818573,125,2047.040641
331.702057,123,2047.91334
308.548942,126,2048.849718
301.553528,126,2049.861501
324.209442,126,2050.841247
299.971294,129,2051.924745
304.185604,137,2053.033381
318.113453,128,2081.004739
341.934855,137,2081.886919
219.127195,88,2082.55097
361.857523,136,2083.611572
123.206936,110,2084.434876
239.502832,97,2085.134502
339.647444,133,2086.041579
302.280836,116,2086.936923
346.245265,118,2087.851221
283.690225,131,2088.801128
340.630689,134,2089.819446
323.271574,119,2090.67011
231.297377,73,2091.286439
272.286875,153,2092.447033
346.393275,130,2093.461933
320.895694,147,2096.186659
303.902261,113,2097.115848
308.252411,124,2129.025026
319.387257,118,2129.848022
320.36428,128,2130.753438
339.497576,146,2131.825015
352.210323,166,2132.988124
330.338292,123,2133.873627
220.2644,67,2134.408989
323.585613,124,2135.304307
321.893615,134,2136.345773
334.732095,131,2137.400939
313.431626,118,2138.367754
343.276987,130,2139.381945
317.036991,128,2140.340621
311.175914,131,2141.346769
337.285484,135,2142.401368
335.027955,125,2143.35541
320.098923,122,2144.248738
343.87585,122,2171.050626
288.306186,122,2172.401879
328.653846,137,2173.462444
321.781456,116,2174.305462
349.686786,129,2175.2187
222.04045,67,2175.922364
359.455073,134,2176.985718
364.143472,134,2178.050056
238.935395,72,2178.599452
307.986393,131,2179.660208
319.208647,137,2180.737262
317.498927,136,2181.938459
332.93932,126,2182.946755
337.55024,129,2183.894682
343.715315,129,2184.971893
334.060323,137,2186.02075
326.656924,136,2217.611575
356.796661,126,2218.479292
344.573207,118,2219.225204
337.015878,125,2220.088361
287.109188,136,2221.085291
363.525679,133,2221.994894
355.043266,125,2222.907025
346.1672,130,2223.829678
358.104385,122,2224.70323
343.422902,139,2225.772135
350.019473,141,2226.793235
346.135651,133,2227.793188
307.141627,125,2228.696451
399.665789,136,2229.750246
345.957971,132,2230.666469
384.108572,124,2231.584615
336.288778,127,2262.636929
365.325601,121,2263.554745
317.611831,123,2264.491271
358.172768,141,2265.49953
329.498813,119,2266.336609
339.202948,130,2267.393262
331.921684,122,2268.369923
318.902961,135,2269.58579
346.91621,137,2270.681661
363.33958,147,2271.870226
336.670698,139,2273.084264
209.184584,60,2273.700333
256.652331,103,2274.466347
291.91501,129,2275.478094
318.299193,121,2276.892382
319.309932,121,2278.207378
341.883151,126,2279.499992
355.26384,125,2308.343547
328.691942,135,2309.345174
338.412354,131,2310.458779
346.634493,131,2311.971071
383.449939,138,2313.455296
378.278934,132,2314.583932
378.026055,134,2315.631444
342.028817,132,2316.738914
351.496687,128,2317.74154
361.508067,125,2318.883369
364.811324,118,2319.759123
333.394526,121,2320.697613
324.821958,133,2321.757782
345.720187,138,2322.922224
352.170369,152,2324.190195
362.259965,133,2353.096294
351.599819,124,2354.046169
380.336672,126,2355.022842
335.201995,119,2355.855746
362.387812,126,2357.13593
325.914175,124,2358.283865
357.348937,119,2359.286886
327.068713,137,2360.427052
366.501717,138,2361.619249
303.350876,136,2362.72927
247.410722,131,2363.89685
373.802341,121,2364.867841
340.73127,130,2365.942277
340.349068,120,2367.189333
316.494276,149,2368.514902
330.373112,129,2369.508525
348.878586,118,2400.356473
282.66159,130,2401.257841
320.063275,118,2402.086143
356.93387,139,2403.066932
346.109763,135,2404.042362
374.375568,132,2405.096831
369.752885,128,2406.207982
379.815197,134,2407.346196
355.166044,131,2408.501381
326.702089,101,2409.431593
357.084252,121,2410.506634
342.233479,120,2411.551164
364.49001,127,2412.528982
378.466663,129,2413.459118
361.251172,130,2414.450606
369.597209,128,2415.387715
337.464585,144,2446.222455
391.183044,134,2447.066789
368.976614,137,2448.068364
360.392497,135,2448.997113
361.529984,142,2449.998328
253.729558,74,2450.569917
305.702908,85,2451.122087
359.204893,134,2452.084914
367.29693,142,2453.135444
342.332154,134,2454.082327
374.046454,136,2455.154741
362.675934,139,2456.167521
326.426809,122,2457.12852
370.973305,125,2458.087686
341.931564,125,2459.050732
317.140876,97,2459.836012
376.893027,124,2460.657921
349.106659,130,2489.531071
357.383352,132,2490.530121
398.300049,132,2491.584117
188.962293,120,2492.874309
328.161552,134,2494.178939
372.246801,127,2495.430493
329.098676,125,2496.405321
270.367532,74,2497.174473
368.889034,129,2498.197531
354.4272,131,2499.260765
372.654447,119,2500.092703
397.086514,122,2501.091517
322.771751,124,2502.196098
358.460016,127,2503.209062
352.854682,124,2504.203504
393.47661,129,2505.23833
329.631317,125,2566.366169
363.974508,131,2572.242211
362.100969,126,2576.862108
337.457329,119,2578.754103
336.634242,127,2580.003018
378.683297,132,2581.187279
387.226753,127,2582.371504
348.241051,121,2583.365588
375.07615,126,2584.363636
374.685685,126,2585.326836
398.887898,120,2586.203115
310.74578,129,2587.331671
299.682347,123,2588.219664
407.626747,144,2589.343009
356.296324,129,2590.284057
389.466598,128,2591.355355
301.753519,137,2617.988216
286.013773,96,2618.670903
382.927313,135,2619.618338
361.656594,135,2620.64581
410.145059,135,2621.578782
259.658492,79,2622.222829
369.686098,136,2623.206565
401.826566,143,2624.237054
360.839593,131,2625.216163
317.215748,128,2626.116876
366.086462,130,2627.096606
404.207582,127,2628.027987
363.118292,131,2629.066785
369.358477,134,2630.051375
333.718132,129,2631.070319
366.76179,142,2632.056438
392.849265,134,2657.837143
371.460036,157,2658.883411
275.658329,70,2659.365557
348.542748,129,2660.298117
285.873074,83,2660.944813
247.135858,72,2661.40099
349.37671,180,2662.710279
345.380819,130,2663.580684
374.246414,129,2664.579543
371.202419,128,2665.498426
390.62171,131,2666.459744
367.950513,124,2667.401089
347.333964,130,2668.36847
381.23227,138,2669.401882
368.607374,144,2670.475383
363.127963,144,2671.599454
364.790488,132,2697.056842
384.876841,134,2698.064074
395.463151,128,2698.95199
365.656405,123,2699.826554
385.454545,127,2700.742722
365.178157,133,2701.676544
365.985683,126,2702.665255
360.978455,121,2703.725279
332.647735,118,2704.60185
364.742587,125,2705.511714
357.865912,120,2706.419493
345.721591,120,2707.338387
342.692751,135,2708.324424
378.488223,117,2709.220531
366.090596,142,2710.215054
361.441151,120,2711.161492
294.994368,82,2711.784809
379.149902,131,2737.639791
373.150422,122,2738.488548
363.831938,129,2739.403099
409.006255,124,2740.351301
374.474417,125,2741.296197
386.35839,129,2742.24768
374.329499,129,2743.48086
386.903775,120,2744.388251
367.551564,133,2745.396933
343.856713,131,2746.434362
339.754587,128,2747.453702
382.395795,126,2748.521848
391.92589,133,2749.528812
271.880007,86,2750.130473
416.986373,143,2751.241391
391.990763,126,2752.12893
375.859804,118,2777.987731
370.423243,132,2778.8536
372.65512,128,2779.78086
373.704837,115,2780.639263
390.073951,119,2781.466167
365.849568,126,2782.400342
347.913704,130,2783.33226
408.716496,134,2784.322233
331.415211,117,2785.239017
393.644927,139,2786.260649
392.172277,134,2787.260406
374.2598,133,2788.220854
358.672017,126,2789.257156
378.8357,139,2790.253117
359.328774,142,2791.438617
377.731523,129,2792.371591
396.190166,161,2818.291007
374.518339,135,2819.291341
380.053714,139,2820.325989
346.94301,126,2821.170304
392.955472,129,2822.074906
230.665431,75,2822.636406
380.585062,132,2823.579675
415.635366,141,2824.598829
379.716416,126,2825.507487
354.324082,121,2826.412925
36.965369,41,2826.770309
379.986454,135,2827.748221
365.961329,122,2828.638725
389.247275,133,2829.619434
305.152168,117,2830.487744
393.419998,127,2831.486702
385.366746,123,2832.342015
366.978278,121,2858.635395
381.056518,131,2859.524922
303.679242,90,2860.155637
405.854822,133,2861.128805
377.272684,125,2862.170041
365.547466,125,2863.0596
368.011949,136,2864.08514
323.314065,95,2864.768067
379.702994,127,2865.717314
390.458857,123,2866.657803
313.877527,80,2867.20198
321.017308,95,2867.93626
387.108672,140,2868.993335
379.6174,132,2869.965704
399.160376,141,2871.00933
377.510355,119,2871.867796
374.398421,131,2872.78343
363.148687,121,2898.713069
377.272044,131,2899.644576
367.71867,118,2900.501526
381.142418,129,2901.466002
390.647728,133,2902.412759
406.38142,131,2903.328035
382.03557,135,2904.319327
354.011447,131,2905.27615
346.82886,113,2906.112365
30.259031,68,2906.677229
322.989943,87,2907.291949
375.990768,124,2908.209474
368.468879,128,2909.175005
395.467638,120,2910.151336
405.800826,133,2911.154635
381.450657,120,2912.035723
372.385785,127,2912.959968
394.485625,135,2940.182096
315.650108,129,2941.15593
394.950691,136,2942.153443
359.884713,116,2942.944315
397.483824,132,2943.859527
352.683163,125,2944.755066
418.904597,128,2945.671843
394.263971,123,2946.598255
356.565075,126,2947.516212
394.324987,131,2948.484495
351.434157,113,2949.308709
385.734199,125,2950.222284
408.747401,130,2951.206551
383.950511,127,2952.099014
381.906744,130,2953.097695
380.274075,121,2954.051062
385.172759,128,2979.590951
372.596657,121,2980.387449
371.746874,120,2981.226679
388.2147,123,2982.179175
389.54088,125,2983.113298
372.536592,122,2984.00018
401.682958,125,2984.864335
362.983694,134,2985.833683
374.40106,120,2986.663189
347.79628,126,2987.593656
378.772733,118,2988.48631
395.513118,129,2989.448713
328.985408,125,2990.37462
362.846556,133,2991.299266
384.701179,125,2992.228133
409.632638,132,2993.242924
414.259117,130,3019.147872
392.772696,121,3019.98207
368.006975,129,3020.899072
414.267064,132,3021.882777
375.882134,131,3022.790738
364.726783,118,3023.597601
403.749077,124,3024.510223
370.951418,121,3025.355481
385.839522,115,3026.173676
398.499499,126,3027.119879
386.973267,123,3028.005951
405.50642,123,3028.939375
399.30298,131,3029.883755
385.375187,121,3030.841479
369.02469,122,3031.762896
410.765319,129,3032.666817
410.792819,133,3033.698636
386.932426,131,3059.215358
387.960523,121,3060.111785
401.583078,124,3061.034277
394.169131,122,3061.934754
355.113227,137,3062.91047
410.403793,136,3063.848216
314.402983,93,3064.552226
369.296213,127,3065.474162
364.064869,116,3066.291854
402.272283,125,3067.219095
393.251514,130,3068.170308
385.41301,124,3069.106137
405.721492,128,3070.02364
397.943995,122,3070.944819
401.76977,117,3071.797946
364.11244,126,3072.68162
372.149242,123,3098.514232
377.103648,126,3099.305456
358.466594,122,3100.220574
416.319225,123,3101.053329
392.004144,123,3102.012817
379.177204,119,3102.881708
397.072891,119,3103.77124
381.082609,127,3104.731282
405.208175,124,3105.562009
375.172716,123,3106.533026
366.623288,117,3107.406137
386.658946,126,3108.361251
378.688164,124,3109.321355
395.011226,126,3110.169837
388.227956,130,3111.170891
389.842823,129,3112.115681
381.421734,113,3112.968157
401.815517,118,3138.664691
333.001829,104,3139.334127
387.202769,120,3140.228498
375.004806,112,3141.003801
401.767549,119,3141.79387
389.149017,117,3142.646544
383.017568,124,3143.505171
413.64319,120,3144.414472
374.694024,123,3145.25358
406.058169,124,3146.150884
296.580481,93,3146.913729
334.647173,113,3147.71083
390.78381,120,3148.667316
390.246879,120,3149.5282
378.874515,120,3150.409176
382.750577,127,3151.409717
388.582988,123,3152.374403
399.724125,137,3178.196853
388.936271,121,3178.94933
387.806085,124,3179.831638
355.108362,110,3180.623306
397.212566,122,3183.049384
428.893103,137,3183.958142
372.907424,115,3184.870457
339.608224,105,3185.595959
396.439311,114,3186.483297
398.621303,130,3187.442188
289.85983,98,3188.126893
395.674219,131,3189.165896
