#{"t_start": 1768594087.4721305, "env_id": "None"}
r,l,t
225.382999,71,1981.468417
270.879488,105,1982.475306
293.316338,134,1983.560406
283.313325,124,1984.529639
317.216087,138,2014.828993
201.295176,127,2015.702942
300.751898,124,2016.679401
313.068682,144,2017.780684
310.707601,134,2018.869652
329.931502,140,2019.88449
329.113854,142,2020.92627
307.495551,133,2024.371589
293.094966,124,2025.829439
342.47328,141,2028.230384
299.242405,130,2030.159935
291.670167,135,2032.665808
308.379887,129,2035.245068
237.751855,93,2036.914682
291.376634,128,2039.428076
282.909617,126,2041.998549
244.774157,111,2105.354969
308.444918,134,2107.182362
306.426392,138,2109.775957
310.389662,118,2111.969616
308.39942,136,2114.003731
292.987984,134,2116.456697
300.214886,131,2119.706448
318.515874,121,2122.044029
333.83809,132,2124.537676
319.999747,131,2126.95539
326.882376,141,2129.594926
341.818823,141,2132.272585
342.263602,127,2134.557371
337.003941,129,2137.058587
315.285048,141,2139.701772
327.186551,133,2192.423454
301.96898,128,2194.464282
247.568694,138,2196.671033
336.303964,127,2199.05969
304.401798,129,2220.936684
333.253626,120,2224.299242
299.947471,132,2231.316616
300.256925,135,2234.128895
314.507228,134,2236.451602
324.251099,121,2238.258752
310.878525,142,2240.226824
299.7249,129,2241.709101
351.098413,131,2243.10932
292.076704,128,2244.480427
296.112614,127,2245.772645
356.699334,132,2247.138099
324.748906,136,2290.141595
337.063132,132,2291.322844
311.97359,123,2292.515735
320.22412,137,2294.009585
340.686327,122,2295.117452
313.128718,138,2296.547961
310.387048,132,2297.744519
322.171881,122,2298.961082
323.267675,137,2300.196167
313.7796,117,2302.501393
323.234863,123,2304.541937
323.288828,134,2305.621256
237.179688,104,2306.498767
355.99443,132,2308.978791
330.229762,130,2309.932123
332.486048,120,2310.824122
324.843,133,2335.258631
344.550397,123,2336.050775
300.008886,123,2336.850723
335.579983,122,2337.598347
300.547809,123,2338.372665
313.746219,134,2339.292575
351.033174,134,2340.194262
347.561921,127,2341.077701
314.639724,124,2341.964195
311.660162,129,2342.857676
309.051394,123,2343.801938
346.749247,129,2344.709728
318.430247,132,2345.713479
310.067292,113,2346.494116
334.319432,133,2347.4215
313.868492,125,2348.23612
334.044108,123,2371.768234
330.643701,127,2372.65467
339.187669,130,2373.541439
341.490029,134,2374.465904
339.310069,128,2375.303214
354.398008,128,2376.115463
332.25498,126,2376.935397
299.853876,114,2377.63778
348.10149,129,2378.491061
334.08064,129,2379.433664
343.088037,122,2380.235504
334.513177,128,2381.038868
339.520566,139,2381.934266
351.66835,127,2382.736089
336.764617,133,2383.606563
245.32885,78,2384.176424
323.691072,126,2385.04173
338.831932,125,2409.974526
351.000989,131,2410.893917
313.039648,127,2411.828259
350.919711,115,2414.176185
349.381754,135,2415.360414
313.835083,116,2416.192879
371.290235,141,2417.23433
365.249208,127,2418.972348
340.573358,140,2420.017336
378.402325,133,2420.972793
374.615216,126,2421.949369
343.273068,126,2422.795025
335.584926,136,2423.804098
324.711493,137,2424.792951
332.287543,134,2425.766128
347.636463,125,2426.732877
367.306825,130,2452.221619
342.658706,132,2453.238298
328.387828,128,2454.162701
357.438438,142,2455.262498
353.822274,126,2456.179127
355.136937,126,2457.189141
328.566192,131,2458.263818
383.514721,126,2459.37921
366.370912,140,2460.65425
352.395967,130,2461.813331
271.025389,77,2462.463004
354.077554,133,2463.468814
306.074082,128,2464.455436
352.638,140,2465.461461
312.042772,122,2466.383318
351.329368,121,2467.23425
342.32857,141,2492.844201
330.453464,123,2493.72379
311.581682,131,2494.65438
356.55127,126,2495.584215
362.149746,129,2496.529762
362.667455,127,2497.514346
412.572932,127,2498.429358
346.101311,130,2499.3641
329.473691,128,2500.339561
300.788766,113,2501.124515
337.357375,134,2502.137438
348.341157,138,2503.117999
266.006319,126,2504.073481
368.835166,120,2504.985866
376.309249,133,2505.968659
348.080167,133,2506.938055
356.135533,134,2532.056674
286.704715,114,2532.772798
331.318686,117,2533.691359
269.251644,95,2534.408844
338.154234,118,2535.321349
314.084059,117,2536.15982
336.493936,126,2537.071568
221.646691,68,2537.664098
349.263573,128,2538.558648
284.380128,82,2539.181381
349.373355,122,2540.100207
371.344323,134,2541.036393
364.13346,121,2541.901191
332.609676,123,2542.814549
363.960188,131,2543.755925
345.477409,139,2544.79396
313.536771,125,2545.696803
378.56917,123,2571.508287
349.654785,142,2572.47632
366.841881,130,2573.462784
374.512536,137,2574.428609
335.751352,133,2575.429493
262.753437,77,2576.019154
273.451237,107,2576.794657
310.756214,127,2577.733414
376.318605,122,2578.626692
343.104246,123,2579.549686
361.03937,136,2580.598994
355.941877,128,2581.513728
369.462081,132,2582.531738
359.477615,129,2583.417558
338.686386,122,2584.367843
329.333231,120,2585.2509
334.339646,121,2586.137354
353.224104,131,2612.160494
352.238314,141,2613.248204
340.683568,146,2614.289601
345.797578,132,2615.307376
367.854643,126,2616.214661
365.528026,128,2617.155783
353.425087,123,2618.089632
371.626533,140,2619.054835
378.133237,127,2620.026431
340.656247,126,2620.914327
361.632227,134,2621.932639
392.620306,142,2622.940359
374.325875,127,2623.865834
343.504661,131,2624.842247
382.919458,138,2625.787297
334.540716,124,2651.697254
277.782189,115,2652.470428
329.322928,125,2653.403508
374.014203,135,2654.3411
349.735376,138,2655.369249
353.629199,143,2656.3965
368.461004,127,2657.408547
330.34519,123,2658.279259
367.184259,128,2659.255032
355.755063,129,2660.220256
361.031549,131,2661.149605
307.605703,118,2662.082738
358.641476,128,2663.023238
362.506804,124,2663.951156
357.936315,127,2664.890844
350.423713,127,2665.832292
385.611095,129,2691.493665
314.069818,133,2692.471929
394.839187,136,2693.508973
349.493872,133,2694.46033
376.470605,128,2695.402372
364.602599,142,2696.38148
373.840954,137,2697.404375
384.995085,125,2698.317944
308.609029,106,2699.111499
355.292732,139,2700.157342
374.792435,124,2701.051792
318.676022,123,2701.956517
338.603149,131,2702.897151
239.972899,131,2703.901201
353.078811,136,2704.863364
345.959097,126,2705.76641
376.047331,134,2731.319338
281.132098,111,2732.038269
354.500656,138,2733.055906
359.718368,128,2733.997992
348.220313,133,2735.016727
333.790561,135,2736.020302
337.895914,127,2736.944745
384.292302,144,2738.011418
369.108007,132,2738.982352
360.470736,131,2739.944941
360.884116,122,2740.852034
366.021598,132,2741.820715
380.417411,130,2742.764154
385.811154,123,2743.670032
376.29493,155,2744.780519
335.282086,123,2770.836807
369.459596,144,2771.842398
384.346117,126,2772.770947
360.973377,130,2773.723462
390.201438,135,2774.740651
367.417915,126,2775.666548
362.182436,122,2776.523772
353.157057,133,2777.598006
357.149209,127,2778.498922
376.764859,140,2779.536798
358.532129,124,2780.425156
367.394063,119,2781.306297
340.303604,123,2782.229183
364.785209,128,2783.14591
388.598955,127,2784.093924
368.137798,124,2785.005339
380.640861,133,2810.804139
342.862168,126,2811.707335
384.785558,135,2812.718861
372.080999,127,2813.634285
389.405359,127,2814.546206
379.404011,127,2815.466624
343.982351,122,2816.379894
377.201981,122,2817.28197
379.611207,126,2818.209749
338.685756,136,2819.272879
337.979841,131,2820.161127
372.930607,121,2821.042228
369.639938,132,2822.027131
383.426034,120,2822.93441
385.768463,134,2824.006526
352.320592,124,2824.935504
347.094031,128,2850.883316
374.170158,133,2851.792015
371.740505,124,2852.673888
392.294404,130,2853.640304
314.212223,91,2854.288234
352.101452,125,2855.245096
290.795433,111,2856.048789
377.856993,137,2857.089986
379.258191,121,2857.998558
335.244407,116,2858.839528
351.190501,127,2859.811116
352.253926,130,2860.749214
393.718964,127,2861.681225
368.802617,129,2862.633524
374.464744,125,2863.558874
377.498937,125,2864.469323
357.405323,128,2865.411794
333.111691,114,2891.717016
378.082332,130,2892.742312
376.72658,137,2893.748816
294.377265,115,2894.577676
377.332577,122,2895.490634
382.552298,128,2896.372091
362.282571,123,2897.325446
353.699818,129,2898.255951
366.074404,127,2899.312525
361.906578,126,2900.209131
351.465794,127,2901.17169
339.795349,119,2902.042216
388.134228,124,2902.963995
380.954118,132,2903.945727
393.531747,128,2904.85414
363.306342,135,2905.850799
376.029854,124,2932.071512
301.238726,117,2932.910612
379.223281,130,2933.86297
395.382298,122,2934.791546
382.549733,138,2935.751698
332.491824,98,2936.46366
382.556454,129,2937.452129
294.592021,101,2938.194303
270.774883,114,2939.029356
409.822711,130,2939.991345
388.77631,129,2940.954449
362.666847,124,2941.878614
389.492143,125,2942.774759
310.023926,89,2943.401215
373.846871,121,2944.311395
412.018462,135,2945.299958
395.450137,134,2946.311164
373.187816,127,2972.464571
374.786684,132,2973.381798
269.690729,67,2973.818397
371.060961,135,2974.797913
399.415374,129,2975.732592
372.92029,132,2976.699229
357.092727,131,2977.68185
344.458477,126,2978.578269
387.576041,128,2979.58112
391.060207,126,2980.450386
351.575402,121,2981.389685
388.601308,127,2982.414943
362.740061,123,2983.342974
386.884274,124,2984.238584
397.320132,129,2985.157396
398.920074,131,2986.168118
329.375167,104,2986.934317
367.924124,139,3013.039229
379.55865,129,3013.951049
380.44595,125,3014.955341
363.213426,122,3015.864819
360.478364,129,3016.843348
395.69158,127,3017.762798
309.147673,94,3018.389668
370.578287,120,3019.334352
248.16871,111,3020.215366
384.412476,124,3021.138137
406.148589,125,3022.034323
405.884359,134,3023.017657
274.401794,73,3023.613283
385.468707,126,3024.527514
381.189675,134,3025.518688
396.059233,127,3026.424982
372.350763,115,3027.262995
366.434986,129,3053.069465
383.733056,124,3053.930089
381.97669,130,3054.910132
388.779665,125,3055.818397
357.618956,126,3056.765607
396.29243,121,3057.664378
376.407736,123,3058.578149
394.067264,122,3059.47899
370.417536,131,3060.53482
368.391692,124,3061.450164
390.737858,124,3062.350578
393.490615,123,3063.288187
374.271204,127,3064.2239
380.500384,123,3065.125459
361.64827,119,3065.982818
397.768649,138,3066.994186
378.162882,124,3092.727692
401.081028,130,3093.580858
356.766615,117,3094.516546
307.936108,101,3095.197127
363.718622,120,3096.053678
373.252784,139,3097.120874
388.43531,122,3098.013489
249.73005,66,3098.491585
392.390011,123,3099.42809
386.125378,120,3100.275702
372.283701,125,3101.236501
329.886375,109,3101.976338
386.02861,130,3102.965576
349.417092,126,3103.886384
390.411092,117,3104.734675
390.902485,125,3105.741023
324.04498,92,3106.413583
389.195904,136,3132.613196
376.29342,115,3133.328763
362.963806,124,3134.302194
376.105715,125,3135.215858
378.904681,122,3136.147798
364.924421,120,3137.037668
394.966798,137,3138.03675
380.382036,135,3139.0821
371.971543,143,3140.111574
313.877885,109,3141.031899
396.324891,126,3141.93464
396.185176,134,3142.971192
378.548552,129,3143.88363
365.573167,115,3144.712135
360.057056,114,3145.578253
388.57831,117,3146.404027
373.556566,122,3147.315141
378.017447,125,3177.907401
356.686356,117,3178.791319
369.449996,122,3179.686705
326.128261,100,3180.408284
400.87452,132,3181.445503
380.44644,128,3182.37822
401.068284,124,3183.347386
365.494305,113,3184.13996
373.696454,115,3184.954522
368.587316,125,3185.952692
353.080887,126,3186.85265
356.70851,123,3187.792727
374.357706,130,3188.721143
383.514794,119,3189.635078
394.259317,130,3190.585325
371.565848,119,3191.505079
369.160525,114,3192.3799
331.64993,113,3218.174158
387.396688,122,3219.088551
371.104723,123,3219.977229
300.857672,108,3220.854095
391.830406,116,3221.734933
361.560787,121,3222.586996
384.5198,137,3223.626232
395.540798,123,3224.504472
373.95311,120,3225.452939
373.595737,116,3226.305057
382.071265,126,3227.18488
395.916797,121,3228.11332
374.361049,125,3228.991625
387.437516,121,3229.947324
405.936539,130,3230.90722
396.443418,139,3232.049429
406.161284,113,3232.891265
344.29091,108,3258.72763
366.688109,123,3259.635315
403.400002,136,3260.638895
393.699546,120,3261.560309
400.597125,122,3262.4819
384.988229,131,3263.473914
381.114315,140,3265.673071
373.29936,124,3266.55664
386.680437,125,3267.515669
271.968648,116,3268.347546
397.461175,123,3269.198721
404.793843,121,3270.167742
398.640729,122,3271.028606
393.818182,121,3272.086332
364.164242,120,3272.94235
393.125696,126,3273.859872
400.37161,121,3300.629035
147.346671,74,3301.115342
405.439696,118,3301.935403
397.270746,120,3302.858668
395.239415,132,3303.827027
409.363049,124,3306.22264
375.874095,116,3307.122663
403.248519,127,3308.08345
376.507261,118,3309.020137
308.355568,83,3309.685507
398.255594,116,3310.518762
362.149487,148,3311.603612
379.104197,128,3312.561329
387.164068,115,3313.379725
410.463867,129,3314.341623
367.499676,118,3315.191945
358.461163,116,3316.008478
378.606514,116,3316.89648
385.467957,113,3342.322236
