#{"t_start": 1772488659.1252453, "env_id": "None"}
r,l,t
76.234423,54,1000.321854
95.280719,99,1001.042128
180.753473,185,1002.367376
116.890261,192,1003.813995
146.948696,102,1004.56427
106.411279,68,1028.904038
132.606568,61,1029.326524
66.367074,70,1029.859678
146.431738,152,1030.890374
160.31924,148,1031.89729
131.518087,78,1032.51333
236.264249,183,1033.855046
84.025421,65,1034.321499
92.707245,111,1038.366106
113.422644,118,1039.281575
100.323695,56,1039.685853
177.662821,167,1040.949131
97.369267,84,1041.623242
147.283378,191,1043.013125
154.087963,188,1044.417203
136.0707,184,1045.812806
185.471705,178,1071.498581
188.493044,194,1072.789492
92.434131,60,1073.247647
96.367272,82,1073.833746
179.918392,175,1075.044539
189.864096,196,1076.455379
194.772637,193,1077.878421
126.497742,98,1078.596063
121.022733,68,1079.107283
135.923082,144,1080.21538
180.524662,171,1081.444772
130.806967,104,1082.185604
64.732596,66,1082.694499
206.816302,158,1083.855378
117.899877,78,1084.421882
97.896517,50,1084.842967
92.769238,48,1085.170085
148.015027,139,1086.201493
70.985618,48,1111.998678
75.634959,104,1112.899838
89.825746,60,1113.515323
228.473039,156,1114.88529
158.287185,175,1116.24827
225.60485,152,1117.321031
175.983103,173,1118.656122
199.239584,159,1119.809092
147.432121,166,1121.014431
168.143704,179,1122.306299
199.749294,155,1123.497976
115.986241,113,1124.322903
144.982195,61,1124.781815
195.91938,159,1125.958719
187.803188,155,1127.09237
193.403541,181,1154.998931
163.460343,169,1156.239274
214.894408,164,1157.432111
128.23076,147,1158.5081
174.464966,156,1159.702233
159.554483,189,1161.185982
187.498958,165,1162.412402
121.788613,48,1162.814387
195.833328,170,1164.029793
230.415953,144,1165.124757
87.019875,85,1165.748085
176.933651,150,1166.853625
136.189759,54,1167.295125
179.477383,126,1168.233262
102.413183,59,1168.623701
108.753183,89,1195.154367
171.977316,179,1196.385364
173.972369,64,1196.859684
173.025011,140,1197.856966
174.611643,138,1198.986479
172.910395,156,1200.346587
143.311279,155,1201.86286
152.587351,139,1203.141747
212.836919,152,1204.587082
188.429115,180,1206.14248
227.349484,152,1207.343949
177.364262,135,1208.348368
206.489803,130,1209.339374
108.721375,84,1210.038556
132.986672,61,1210.478082
165.631269,61,1211.013031
89.093753,60,1211.521528
255.137339,181,1238.421858
127.417653,49,1238.77548
135.202393,82,1239.347801
116.044725,55,1239.789171
195.506611,150,1241.219612
145.695234,175,1242.577049
141.678708,83,1243.239532
201.971741,135,1244.249223
209.640368,157,1245.440715
230.483733,147,1246.558303
195.168194,139,1247.623055
128.615009,62,1248.114487
191.122966,147,1249.215117
185.542799,122,1250.195376
199.137602,155,1251.373883
91.90871,69,1251.952163
142.746972,60,1252.482733
208.900713,157,1278.981691
200.203807,136,1279.888239
234.436957,157,1281.060374
264.813912,137,1282.018442
163.985405,55,1282.357363
135.363354,59,1282.879514
236.939757,143,1283.935949
220.356536,141,1284.866313
119.862644,64,1285.404371
183.680307,131,1286.422499
177.6796,129,1287.541441
163.042307,134,1288.545327
105.161791,52,1288.909546
117.178212,56,1289.297553
167.646704,154,1290.849592
138.272604,49,1291.201056
198.895421,137,1292.240736
230.274555,167,1293.482686
164.190405,62,1293.894519
203.220767,163,1325.075814
256.031328,151,1326.253156
207.465059,152,1327.264309
208.663294,153,1328.384258
164.370781,140,1329.363526
203.422949,165,1330.542621
222.816378,148,1331.6203
134.448793,50,1332.028775
181.461978,147,1333.171316
120.534543,69,1333.671972
250.528658,148,1334.815079
237.573332,143,1335.831082
218.973153,160,1337.0487
233.829127,162,1338.188772
233.211302,145,1339.259676
183.899492,135,1370.297696
221.223991,142,1371.284105
230.62033,133,1372.279959
200.402159,129,1373.16566
186.183551,138,1374.126473
228.376127,132,1375.075827
263.645592,142,1376.067573
241.396155,141,1377.14802
293.902133,137,1378.140754
197.68592,140,1379.201157
252.237191,145,1380.217158
194.7619,135,1381.222099
245.344959,134,1382.257992
238.869178,136,1383.26809
151.174354,61,1383.764077
203.568021,121,1414.385063
220.661505,154,1415.462421
161.482415,69,1415.965584
159.031753,58,1416.378425
248.878621,147,1417.542653
133.458537,64,1417.942733
180.770106,151,1419.008561
221.806579,134,1419.935315
133.801524,52,1420.315383
270.773342,144,1421.366276
168.193673,65,1421.81881
239.443729,144,1422.89975
204.058146,139,1423.958883
220.651909,146,1424.987415
226.690365,139,1426.027036
117.054104,82,1426.620578
236.593236,149,1427.747324
201.534847,64,1428.25509
254.865351,153,1459.232649
244.757031,139,1460.105511
151.056868,55,1460.513091
168.956414,102,1461.241826
161.773802,71,1461.743249
221.851629,121,1462.570736
169.500477,62,1462.99995
208.970737,150,1464.047339
173.563641,62,1464.487996
248.497089,145,1465.545799
232.672754,137,1466.529411
208.647574,139,1467.587981
273.115017,132,1468.544173
244.406602,130,1469.479439
201.591512,159,1470.633768
224.000805,153,1471.723464
162.073937,78,1472.296685
188.834781,135,1473.247638
230.767794,139,1504.164253
59.331601,60,1504.562725
243.911884,126,1505.455151
148.191855,77,1505.992414
169.075363,126,1506.880861
228.497383,128,1507.768455
193.023247,67,1508.22405
262.823581,149,1509.248674
239.422391,124,1510.204599
278.590997,134,1511.134514
237.320086,126,1512.089361
179.972938,138,1513.055321
132.533238,59,1513.544118
268.881621,142,1514.617695
167.770573,141,1515.603141
196.369775,133,1516.604702
223.633628,139,1517.581092
263.081763,157,1548.088857
222.265097,113,1548.835483
276.162425,179,1550.125092
295.185368,150,1551.16852
236.820051,150,1552.200642
243.444048,152,1553.245907
267.029447,146,1554.29996
250.45999,158,1555.423016
264.04808,148,1556.522521
236.435738,139,1557.513685
267.939688,153,1558.646936
186.92263,58,1559.053303
172.937013,63,1559.528587
241.320327,117,1560.393721
237.098264,144,1561.454022
285.295443,120,1591.684961
263.940732,136,1592.545352
271.50783,157,1593.672775
262.656121,140,1594.607207
270.491773,122,1595.49193
249.171997,130,1596.43659
173.584106,53,1596.767765
256.582202,144,1597.794503
254.751229,127,1598.716523
257.286947,141,1599.727762
309.275954,134,1600.715455
262.624416,150,1601.764658
232.23065,127,1602.751767
175.485718,55,1603.175206
261.156978,136,1604.204181
215.908247,148,1605.311637
195.99181,79,1605.878111
248.665495,118,1636.252437
241.551023,151,1637.246798
218.910782,133,1638.224676
276.50687,126,1639.101848
266.918607,117,1639.934845
231.503068,135,1640.8384
252.318827,144,1641.820273
303.206205,143,1642.847735
232.950308,106,1643.633793
183.938419,59,1644.087339
295.836301,133,1645.047942
267.914905,134,1646.088635
217.283469,72,1646.68488
211.377944,71,1647.209418
239.984245,130,1648.135539
227.650001,126,1649.062228
198.161372,67,1649.529911
298.355293,153,1680.004434
240.351178,132,1680.817133
247.753332,124,1681.708653
202.794688,132,1682.61983
287.208268,143,1683.604725
260.328841,125,1684.498574
196.860136,70,1684.983641
275.878949,133,1685.904768
262.022639,157,1687.067299
280.234043,137,1688.039018
260.865865,128,1688.998193
221.888087,126,1689.917211
295.923961,139,1691.206389
208.984506,68,1691.819603
183.27235,66,1692.566801
250.920188,125,1693.594584
285.618185,116,1694.465197
243.140093,138,1723.616394
238.45036,139,1724.640505
169.750436,66,1725.158229
272.67257,112,1725.916824
190.51732,123,1727.264288
283.070798,127,1728.511362
226.238415,78,1729.217083
208.053698,65,1729.751443
269.260402,130,1730.912802
274.495632,121,1731.866833
287.455274,145,1733.010839
180.017391,50,1733.479313
268.231398,117,1734.31696
273.244106,106,1735.114877
326.091785,149,1736.291862
223.935264,121,1737.204211
227.410281,75,1737.854794
267.931956,140,1738.877768
311.478968,138,1739.878859
290.040596,121,1768.928759
287.836141,109,1769.670912
294.782886,140,1770.693555
321.753523,142,1771.83004
273.173408,131,1772.812753
272.295201,117,1773.748197
289.713214,111,1774.545069
301.54547,124,1775.545207
298.133043,134,1776.537734
269.041365,122,1777.511616
276.146985,127,1778.536958
268.032609,109,1779.360902
276.324301,120,1780.369484
291.914969,129,1781.322403
300.885282,128,1782.326034
223.132497,131,1784.643314
307.598864,127,1812.153759
297.867392,118,1813.081557
259.349224,122,1813.984687
254.897872,112,1814.782208
263.760522,133,1815.857663
291.993975,127,1816.87245
271.831016,112,1817.717263
316.054534,109,1818.530556
294.319663,130,1819.554863
284.673508,135,1820.59174
254.115131,127,1821.561293
240.918513,124,1822.581247
277.795695,125,1823.515341
261.168907,124,1824.526441
317.07164,140,1825.569132
291.19988,136,1826.686682
313.136167,123,1855.527182
315.164953,143,1856.535089
200.069673,62,1857.109082
294.42969,136,1858.201572
303.325577,134,1859.174424
275.22574,125,1860.104069
294.225002,146,1861.15458
307.636465,132,1862.211242
313.884658,141,1863.25815
292.684554,134,1864.340163
262.097349,131,1865.369011
284.264204,141,1866.827996
305.149256,141,1867.966339
283.684101,126,1869.181111
211.890115,86,1869.897596
244.552373,155,1871.097738
271.086247,120,1902.013895
301.98902,140,1902.963185
242.707253,129,1903.877369
306.497784,131,1904.8342
314.033684,150,1905.874167
296.74974,123,1906.834978
306.46232,115,1907.621922
268.88646,138,1908.68267
281.381637,128,1909.625935
315.564408,139,1910.658772
269.254066,121,1911.654897
187.141466,55,1912.096679
319.312,125,1913.468944
196.899346,55,1914.060095
324.129257,138,1915.125224
306.316448,123,1916.100151
325.089597,141,1917.269274
298.89914,141,1948.937612
332.577966,124,1950.013224
210.254461,89,1950.730732
327.250076,126,1951.81362
308.032685,143,1952.843554
326.969416,132,1953.876702
283.018223,131,1954.887095
278.11488,111,1955.760034
314.555031,128,1956.677264
326.00954,137,1957.736298
307.648561,117,1958.661208
269.658745,132,1959.662053
209.697167,69,1960.171019
310.637503,132,1961.17903
320.777165,128,1962.219206
342.902888,139,1963.823458
292.581699,132,1964.917974
327.95346,128,1995.344877
287.777706,130,1996.382644
329.516559,144,1997.510352
329.997924,130,1998.572588
303.708576,133,1999.679737
291.773156,131,2000.798176
341.464533,125,2001.843652
290.027354,110,2002.8224
250.06054,78,2003.413339
313.834093,136,2004.528451
332.03453,137,2005.686806
310.133154,129,2006.835329
314.781802,130,2007.981001
312.409149,127,2009.056416
314.711954,130,2010.174467
317.004632,132,2011.329271
300.377511,140,2039.235566
322.798471,132,2040.243172
333.911738,141,2041.324429
245.157133,111,2042.098081
306.782275,127,2043.069465
301.860017,129,2044.05676
334.113059,129,2045.080366
312.187403,113,2045.931734
294.456663,124,2046.834897
313.912933,122,2047.802484
319.883827,127,2048.792098
306.137144,128,2049.789939
310.206113,131,2050.801966
320.915827,132,2051.851622
320.669032,131,2052.982348
380.110579,135,2054.09907
269.741468,136,2081.858727
245.466144,79,2082.447072
223.141881,70,2082.935122
336.687922,131,2083.967629
330.029317,131,2084.957101
323.891802,138,2085.955233
324.85409,131,2086.89849
324.666418,137,2087.939359
317.587921,129,2088.871193
327.403439,131,2089.883684
309.700787,117,2090.724082
282.49806,125,2091.712702
273.876442,130,2092.718571
290.682846,115,2093.570698
328.12227,136,2096.253638
272.895546,130,2097.295737
318.534271,127,2129.254272
319.874975,132,2130.187871
288.697167,123,2131.033274
305.916246,132,2131.990977
313.252589,119,2132.836615
330.50187,132,2133.785327
350.456377,137,2134.820328
353.354776,147,2135.916112
318.324048,140,2137.026688
310.998313,122,2137.977932
260.870272,126,2139.066033
249.513234,79,2139.650865
307.042233,115,2140.484733
242.997943,91,2141.232644
309.747599,152,2142.37098
333.778363,136,2143.43517
344.905298,126,2144.331634
354.005661,133,2171.212839
374.119736,137,2172.689362
355.93077,137,2173.748427
310.278793,130,2174.750885
333.198489,137,2175.749965
351.107384,133,2176.934802
330.561678,122,2177.811295
357.157562,130,2178.929955
354.102266,142,2180.026259
319.866061,127,2181.093855
311.180002,129,2182.186434
328.181043,127,2183.19547
334.300262,127,2184.141713
338.254651,132,2185.237651
324.260786,139,2186.32599
369.670555,130,2217.847386
298.409835,122,2218.678725
338.010014,135,2219.556789
342.159345,135,2220.467671
351.446365,134,2221.467947
364.068039,129,2222.36091
254.189396,79,2222.905893
271.392768,90,2223.596034
337.754656,132,2224.514674
362.482683,125,2225.473439
334.317961,134,2226.431382
330.316409,136,2227.464777
361.894799,135,2228.415983
341.288364,123,2229.33054
329.081202,131,2230.338515
358.415338,131,2231.270539
343.263394,134,2232.310238
350.02397,130,2263.313783
362.116769,138,2264.372039
262.257418,83,2265.007548
333.999409,135,2265.986463
322.367413,127,2266.913539
367.069759,125,2267.966392
309.338773,114,2268.84757
383.045418,131,2270.039052
370.114595,132,2271.060929
286.611726,96,2271.862054
313.841406,130,2272.963796
255.504777,83,2273.661417
349.565678,129,2274.776848
348.878134,123,2275.740334
361.971451,135,2277.350781
348.26008,137,2278.864958
376.856881,130,2307.956501
312.207633,126,2308.849748
355.232124,126,2309.869621
365.612252,132,2310.951873
341.528693,127,2312.531316
289.225097,96,2313.532113
320.768565,111,2314.490189
344.046134,139,2315.614052
348.54932,128,2316.672038
313.470398,136,2317.715128
279.927357,70,2318.386387
348.390521,128,2319.451947
380.762042,126,2320.425839
366.099646,128,2321.458797
236.724141,88,2322.179445
374.229634,134,2323.275911
348.524883,126,2324.29463
371.232484,132,2353.211941
307.881286,126,2354.147868
320.984711,128,2355.118044
386.807325,145,2356.228004
361.625643,126,2357.536638
337.086992,143,2358.861403
366.388999,124,2359.874487
334.971448,137,2361.019971
359.471177,117,2362.006893
359.022489,124,2363.020605
335.250346,129,2364.168851
330.2161,143,2365.315656
331.750702,132,2366.485763
360.819582,136,2367.901846
349.260306,126,2368.91677
355.052361,133,2369.930583
370.043796,123,2400.766994
356.069668,139,2401.753018
379.417811,131,2402.656181
352.991456,121,2403.553346
364.958674,130,2404.518667
360.675697,123,2405.490188
369.18182,137,2406.680452
395.790026,135,2407.864407
313.870062,113,2408.834779
354.875727,129,2409.973955
390.62963,128,2411.104754
376.699606,127,2412.154754
330.320152,118,2413.066582
341.632875,136,2414.067921
337.906918,134,2415.10027
360.552015,136,2416.058339
386.595995,141,2446.819837
335.298614,150,2447.857036
301.148597,102,2448.611344
346.150087,132,2449.506023
341.857457,130,2450.43262
336.201722,131,2451.336733
359.536514,134,2452.29956
335.87799,138,2453.315624
376.672679,141,2454.330516
345.510602,131,2455.328696
379.68909,130,2456.271884
343.39716,133,2457.343167
323.825869,132,2458.352464
280.343201,80,2458.999513
348.588733,127,2459.987348
364.758964,147,2461.00598
359.769847,131,2489.861613
342.16557,127,2490.841159
343.534489,126,2491.84985
333.302323,134,2493.324852
361.091429,126,2494.521317
342.104705,133,2495.776228
389.921416,139,2496.86473
370.919895,126,2498.023973
364.610625,144,2499.140123
349.96907,125,2500.135294
353.811943,135,2501.192237
362.348981,130,2502.329419
295.036608,115,2503.269106
358.232747,127,2504.298485
372.749232,133,2505.312305
357.395679,153,2567.489246
342.105719,126,2573.007251
363.73941,130,2577.510309
374.742142,138,2579.222416
320.482243,90,2580.175047
394.019178,131,2581.351429
335.308487,127,2582.541665
349.958583,127,2583.589201
398.269433,129,2584.618246
350.005431,111,2585.418968
361.085316,133,2586.444116
339.952775,132,2587.59334
362.055442,128,2588.501464
391.1483,130,2589.512624
331.549381,113,2590.367198
356.444439,134,2591.448713
365.937115,139,2618.116644
383.073536,127,2619.008817
390.088153,131,2619.949272
403.25958,143,2621.010559
356.067173,128,2621.939183
360.64301,134,2622.91811
351.625111,132,2623.839539
388.394513,142,2624.905262
366.378419,135,2625.899656
363.223399,138,2626.967426
350.857644,137,2627.970652
296.399522,90,2628.604308
361.254667,133,2629.635661
289.009779,78,2630.234327
375.211838,123,2631.181716
387.739923,122,2632.022241
379.393498,129,2632.949641
365.63779,144,2658.780654
361.931958,132,2659.722293
386.435816,125,2660.583337
366.531487,124,2661.474644
377.009373,121,2662.397207
372.08183,129,2663.304813
376.689009,125,2664.089845
281.40961,84,2664.773021
372.998825,135,2665.752052
389.525264,125,2666.674391
392.679493,123,2667.592269
370.06396,136,2668.624761
343.513089,162,2669.830119
386.498059,123,2670.751596
382.31877,131,2671.770706
382.598399,126,2672.814659
373.320413,139,2698.228024
329.355226,121,2699.06625
381.48846,125,2699.95087
402.861227,131,2700.894971
268.026736,123,2701.771197
346.322855,130,2702.782285
370.804947,130,2703.89199
376.290005,128,2704.86137
401.353486,126,2705.782497
376.868609,138,2706.846288
376.530305,133,2707.78717
372.876037,130,2708.782827
395.676079,126,2709.733421
387.484792,129,2710.689286
340.396419,126,2711.644824
335.673045,126,2737.492298
397.866834,125,2738.354536
387.609148,135,2739.274483
368.81079,127,2740.259975
363.424035,131,2741.273945
372.754661,120,2742.118734
356.424038,123,2743.36209
395.977485,132,2744.313459
383.137299,126,2745.278491
298.211715,86,2745.922719
387.769812,129,2746.999922
377.05425,117,2748.014939
374.961878,132,2749.045973
382.770964,139,2750.020085
358.624699,134,2751.018055
394.990407,118,2751.933348
378.547247,124,2752.80878
124.371482,113,2778.622683
360.260816,128,2779.469072
357.431362,128,2780.402222
377.377466,122,2781.2856
388.127086,128,2782.210122
349.657851,121,2783.08688
354.160539,122,2783.955661
380.471277,128,2784.921751
387.309472,129,2785.88354
349.828109,145,2787.006725
313.706167,124,2787.928379
360.973313,123,2788.889427
367.782531,126,2789.856311
360.164134,122,2790.729067
395.232959,126,2791.768361
354.865084,121,2792.640672
346.428873,152,2818.478906
378.550409,125,2819.408806
404.518664,121,2820.255159
384.054466,130,2821.183733
392.737372,125,2822.059096
400.852738,133,2823.055144
380.431883,124,2823.965663
372.935774,134,2824.938252
301.815221,143,2825.9466
370.033532,124,2826.907015
356.397093,121,2827.77171
300.615031,110,2828.609378
370.504543,118,2829.460894
400.625107,127,2830.383261
380.344943,129,2831.397339
386.132092,129,2832.33232
344.969942,128,2858.690588
372.311727,122,2859.411805
391.420958,123,2860.370283
402.242809,125,2861.246661
346.352775,104,2862.162468
321.806808,84,2862.764377
391.378554,131,2863.736634
389.80666,140,2864.787468
391.596242,137,2865.799424
393.5959,130,2866.779173
375.789412,135,2867.751883
373.849026,119,2868.593692
383.079102,121,2869.507709
391.287237,139,2870.523561
392.004483,121,2871.474393
383.021151,125,2872.37471
307.211858,86,2872.956826
383.655087,134,2899.000741
310.026125,79,2899.573096
398.851416,122,2900.493058
366.900559,125,2901.366132
373.901209,120,2902.229035
365.963324,142,2903.204866
391.862153,122,2904.079327
374.212016,128,2905.048515
396.113268,125,2905.981002
287.943255,115,2906.857548
363.170954,131,2907.827356
395.877342,124,2908.736259
375.382292,136,2909.83463
365.787684,124,2910.761683
364.954693,118,2911.661948
370.625581,130,2912.588215
387.780287,127,2913.544457
404.532972,131,2940.723623
398.43585,120,2941.614433
384.449313,138,2942.60925
391.082506,121,2943.470439
349.532532,115,2944.290941
398.394773,123,2945.145708
278.794016,72,2945.617053
316.549538,112,2946.459087
312.835609,104,2947.245522
355.476121,126,2948.175591
411.362864,128,2949.125338
369.08909,127,2950.034667
392.76839,131,2951.016122
248.721235,68,2951.543843
385.594926,123,2952.436148
353.652327,123,2953.342618
366.692343,133,2954.388718
368.378241,127,2979.883218
347.015241,131,2980.776373
393.597101,121,2981.667065
365.215703,118,2982.535412
348.11126,119,2983.430657
396.375952,119,2984.327522
358.315552,119,2985.159142
374.313377,123,2985.999609
347.96374,119,2986.845899
393.453645,122,2987.719783
356.072014,123,2988.644708
359.384949,124,2989.586722
362.206605,126,2990.473272
367.149555,129,2991.426728
391.489437,122,2992.335228
370.449002,132,2993.337933
369.688293,130,2994.252918
393.013779,134,3020.16706
366.00678,124,3021.05162
379.751314,124,3021.970162
345.651452,118,3022.795866
367.546976,124,3023.66767
387.559186,121,3024.544998
373.827701,122,3025.366457
376.027334,129,3026.294048
394.529244,132,3027.293135
375.607333,125,3028.195048
360.251393,117,3029.083984
290.507199,76,3029.617104
387.075436,118,3030.469314
349.70699,121,3031.44819
388.237416,132,3032.45505
376.907211,127,3033.37324
375.607293,122,3058.960903
401.98719,128,3059.788142
419.11313,129,3060.714871
385.363463,121,3061.577596
385.469736,129,3062.563624
394.906785,133,3063.503257
384.184313,120,3064.354897
393.450506,132,3065.316373
361.521507,134,3066.236204
388.46159,119,3067.187607
378.308162,122,3068.083875
351.386435,124,3069.010943
356.226564,122,3069.855972
386.23771,129,3070.766994
393.188098,127,3071.75914
382.58503,128,3072.696787
414.780579,128,3073.740854
379.746434,134,3099.401325
373.31392,115,3100.175195
390.344143,123,3101.090807
378.36181,129,3102.100468
388.626194,127,3103.024568
407.899457,122,3103.923117
370.450575,123,3104.827235
385.591203,126,3105.705173
401.648094,120,3106.64228
365.205389,124,3107.583473
357.38542,123,3108.487726
391.634131,126,3109.486969
408.021145,121,3110.294527
404.093597,122,3111.211514
396.841972,116,3112.107602
403.822705,122,3112.996312
337.369128,116,3138.66446
377.513257,115,3139.440058
346.361042,110,3140.279886
370.771996,124,3141.117427
385.375719,125,3141.943855
362.797861,109,3142.76127
386.376091,120,3143.591006
286.949917,87,3144.127967
386.297839,122,3145.075994
398.132824,121,3145.970432
387.671572,124,3146.963426
389.761183,120,3147.789709
382.491521,130,3148.777157
377.892294,117,3149.663663
366.972038,120,3150.535789
381.206605,120,3151.495987
375.022695,117,3152.397433
391.081133,118,3153.223994
365.760448,123,3178.852057
